"RegionType","RegionName","State","CBSA Title","SizeRankCity","SizeRankMetro","PctPriceCut","DaysOnMarket","BuyerSellerIndex","BuyerSellerIndexMetro"
"Zip","53142","WI","""Chicago-Naperville-Elgin, IL-IN-WI""",4799,3,5.66037735849057,58,0.036101083032491,8.48354792560801
"Zip","60098","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",4806,3,9.2741935483871,117.5,5.09025270758123,8.48354792560801
"Zip","60441","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",4846,3,12.565445026178,86,3.42960288808664,8.48354792560801
"Zip","60451","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",4969,3,14.7465437788018,85,5.05415162454874,8.48354792560801
"Zip","60142","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",5002,3,17.5879396984925,71.5,4.44043321299639,8.48354792560801
"Zip","60189","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",5003,3,21.8181818181818,86,7.90613718411552,8.48354792560801
"Zip","60050","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",5005,3,10.7981220657277,90,2.88808664259928,8.48354792560801
"Zip","60631","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",5009,3,11.3475177304965,77,1.33574007220217,8.48354792560801
"Zip","60714","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",5012,3,8.75912408759124,83,1.48014440433213,8.48354792560801
"Zip","60656","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",5016,3,14,81,3.17689530685921,8.48354792560801
"Zip","60527","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",5023,3,11.4982578397213,107.5,5.5956678700361,8.48354792560801
"Zip","53140","WI","""Chicago-Naperville-Elgin, IL-IN-WI""",5036,3,10.2272727272727,66,0.288808664259928,8.48354792560801
"Zip","60515","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",5037,3,15.9322033898305,96,7.72563176895307,8.48354792560801
"Zip","60035","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",5071,3,12.2762148337596,137.5,7.25631768953069,8.48354792560801
"Zip","60438","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",5081,3,13.5922330097087,110,7.14801444043321,8.48354792560801
"Zip","60076","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",5110,3,16.1073825503356,80.5,4.76534296028881,8.48354792560801
"Zip","60110","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",5159,3,11.3636363636364,83,2.02166064981949,8.48354792560801
"Zip","60102","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",5211,3,12.4352331606218,87,3.50180505415162,8.48354792560801
"Zip","60139","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",5273,3,10.4,80,1.40794223826715,8.48354792560801
"Zip","60181","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",5297,3,10.3174603174603,74,0.75812274368231,8.48354792560801
"Zip","60516","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",5310,3,17.032967032967,83.5,6.31768953068592,8.48354792560801
"Zip","60099","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",5431,3,16.4634146341463,84,6.13718411552347,8.48354792560801
"Zip","60133","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",5434,3,7.40740740740741,78,0.433212996389892,8.48354792560801
"Zip","60423","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",5476,3,12.8712871287129,110,6.71480144404332,8.48354792560801
"Zip","60048","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",5500,3,15.3310104529617,103.5,8.19494584837545,8.48354792560801
"Zip","60134","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",5564,3,16.8141592920354,83,5.95667870036101,8.48354792560801
"Zip","60061","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",5577,3,13.5483870967742,90,4.87364620938628,8.48354792560801
"Zip","60601","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",5588,3,10.9677419354839,94.5,3.79061371841155,8.48354792560801
"Zip","60077","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",5635,3,8.2089552238806,79,0.830324909747292,8.48354792560801
"Zip","60510","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",5649,3,13.8364779874214,90,5.12635379061372,8.48354792560801
"Zip","60655","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",5706,3,18.9189189189189,106,9.45848375451263,8.48354792560801
"Zip","60185","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",5708,3,13.3333333333333,90,4.65703971119134,8.48354792560801
"Zip","60018","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",5728,3,12.2222222222222,100,5.48736462093863,8.48354792560801
"Zip","60636","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",5739,3,9.2436974789916,124.5,5.45126353790614,8.48354792560801
"Zip","46304","IN","""Chicago-Naperville-Elgin, IL-IN-WI""",5749,3,11.0169491525424,71,0.685920577617328,8.48354792560801
"Zip","60187","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",5777,3,13.3333333333333,88,4.29602888086643,8.48354792560801
"Zip","60646","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",5781,3,14.3835616438356,99,7.00361010830325,8.48354792560801
"Zip","60559","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",5803,3,15.625,95,7.43682310469314,8.48354792560801
"Zip","60544","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",5833,3,16.6666666666667,75.5,4.36823104693141,8.48354792560801
"Zip","60452","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",5846,3,14.8387096774194,97,7.07581227436823,8.48354792560801
"Zip","60827","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",5850,3,12.2448979591837,112.5,6.53429602888087,8.48354792560801
"Zip","46322","IN","""Chicago-Naperville-Elgin, IL-IN-WI""",5902,3,11.6666666666667,67,1.04693140794224,8.48354792560801
"Zip","60091","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",5909,3,14.9606299212598,129,8.95306859205776,8.48354792560801
"Zip","60051","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",5955,3,15.7303370786517,96,7.6173285198556,8.48354792560801
"Zip","53144","WI","""Chicago-Naperville-Elgin, IL-IN-WI""",5969,3,7.52688172043011,62.5,0.0722021660649819,8.48354792560801
"Zip","46375","IN","""Chicago-Naperville-Elgin, IL-IN-WI""",5974,3,8.04597701149425,95,2.70758122743682,8.48354792560801
"Zip","60002","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",6036,3,18.2608695652174,103.5,9.27797833935018,8.48354792560801
"Zip","60642","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",6057,3,14.1361256544503,68,1.985559566787,8.48354792560801
"Zip","60015","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",6083,3,17.6470588235294,124,9.53068592057762,8.48354792560801
"Zip","60087","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",6126,3,11.4285714285714,76,1.29963898916968,8.48354792560801
"Zip","60156","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",6156,3,8.22784810126582,72,0.252707581227437,8.48354792560801
"Zip","60467","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",6233,3,13.5593220338983,94,5.63176895306859,8.48354792560801
"Zip","60172","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",6254,3,14.3939393939394,83,4.4043321299639,8.48354792560801
"Zip","60466","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",6284,3,17.3076923076923,106,9.16967509025271,8.48354792560801
"Zip","60538","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",6344,3,11.9718309859155,80,1.91335740072202,8.48354792560801
"Zip","60561","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",6376,3,16.2162162162162,100,8.33935018050541,8.48354792560801
"Zip","60013","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",6387,3,12.3456790123457,96,5.1985559566787,8.48354792560801
"Zip","60706","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",6399,3,18.6274509803922,82,6.60649819494585,8.48354792560801
"Zip","46321","IN","""Chicago-Naperville-Elgin, IL-IN-WI""",6430,3,8.23529411764706,79,0.938628158844765,8.48354792560801
"Zip","60459","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",6442,3,16.5137614678899,99,8.48375451263538,8.48354792560801
"Zip","60108","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",6452,3,17.3076923076923,82,5.86642599277978,8.48354792560801
"Zip","60560","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",6513,3,14.0243902439024,94,6.17328519855596,8.48354792560801
"Zip","60178","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",6532,3,14.5833333333333,89,5.66787003610108,8.48354792560801
"Zip","60053","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",6542,3,17.8343949044586,89,7.54512635379061,8.48354792560801
"Zip","60448","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",6577,3,14.018691588785,103,6.89530685920578,8.48354792560801
"Zip","60406","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",6579,3,10.2040816326531,93.5,3.06859205776173,8.48354792560801
"Zip","60803","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",6587,3,15.5555555555556,77,3.6101083032491,8.48354792560801
"Zip","60426","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",6617,3,13.1868131868132,116.5,6.96750902527076,8.48354792560801
"Zip","60487","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",6637,3,16.9491525423729,89,6.93140794223827,8.48354792560801
"Zip","53143","WI","""Chicago-Naperville-Elgin, IL-IN-WI""",6647,3,15.8536585365854,63,2.63537906137184,8.48354792560801
"Zip","60443","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",6722,3,13.7404580152672,90,4.98194945848375,8.48354792560801
"Zip","60008","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",6745,3,16.5467625899281,85,6.35379061371841,8.48354792560801
"Zip","60439","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",6783,3,13.0681818181818,133.5,7.87003610108303,8.48354792560801
"Zip","46324","IN","""Chicago-Naperville-Elgin, IL-IN-WI""",6790,3,19.672131147541,71,5.01805054151625,8.48354792560801
"Zip","60450","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",6800,3,15.3225806451613,108,8.59205776173285,8.48354792560801
"Zip","60431","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",6814,3,15.0943396226415,78.5,3.82671480144404,8.48354792560801
"Zip","46323","IN","""Chicago-Naperville-Elgin, IL-IN-WI""",6839,3,10.9090909090909,71,0.649819494584838,8.48354792560801
"Zip","46311","IN","""Chicago-Naperville-Elgin, IL-IN-WI""",6897,3,10.7692307692308,72,0.794223826714801,8.48354792560801
"Zip","60430","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",6904,3,17.4242424242424,95,8.51985559566787,8.48354792560801
"Zip","60194","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",6938,3,16.2790697674419,82,5.41516245487365,8.48354792560801
"Zip","60124","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",6956,3,18.0672268907563,125,9.63898916967509,8.48354792560801
"Zip","60661","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",6970,3,17.6470588235294,67,3.97111913357401,8.48354792560801
"Zip","60419","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",7004,3,15.6424581005587,140,9.31407942238267,8.48354792560801
"Zip","60175","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",7012,3,16.2337662337662,118,9.2057761732852,8.48354792560801
"Zip","60177","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",7015,3,18.6206896551724,75,5.27075812274368,8.48354792560801
"Zip","60502","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",7037,3,8.66141732283465,91.5,2.4187725631769,8.48354792560801
"Zip","60473","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",7040,3,13.2867132867133,120,7.40072202166065,8.48354792560801
"Zip","60130","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",7103,3,9.75609756097561,79,1.22743682310469,8.48354792560801
"Zip","60045","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",7111,3,11.3636363636364,126,6.46209386281588,8.48354792560801
"Zip","60491","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",7134,3,12.5,81,2.27436823104693,8.48354792560801
"Zip","46319","IN","""Chicago-Naperville-Elgin, IL-IN-WI""",7162,3,17.6470588235294,70,4.18772563176895,8.48354792560801
"Zip","60153","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",7278,3,11.2244897959184,106,5.30685920577617,8.48354792560801
"Zip","60513","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",7289,3,9.80392156862745,82,1.55234657039711,8.48354792560801
"Zip","60403","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",7318,3,11.7647058823529,71,1.15523465703971,8.48354792560801
"Zip","60093","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",7323,3,18.595041322314,137,9.92779783393502,8.48354792560801
"Zip","60160","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",7330,3,26.8292682926829,80,6.67870036101083,8.48354792560801
"Zip","60154","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",7332,3,16.6666666666667,80,5.23465703971119,8.48354792560801
"Zip","60106","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",7370,3,13.8461538461538,77.5,2.45487364620939,8.48354792560801
"Zip","60465","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",7372,3,12.3711340206186,93,4.62093862815884,8.48354792560801
"Zip","60805","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",7427,3,16.3934426229508,92,7.36462093862816,8.48354792560801
"Zip","60585","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",7431,3,16.3398692810458,92,7.22021660649819,8.48354792560801
"Zip","60164","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",7447,3,13.75,83.5,3.71841155234657,8.48354792560801
"Zip","60304","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",7492,3,18.75,77,5.55956678700361,8.48354792560801
"Zip","60140","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",7510,3,20.4255319148936,106,9.49458483754513,8.48354792560801
"Zip","60404","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",7523,3,13.0434782608696,86.5,3.86281588447653,8.48354792560801
"Zip","46356","IN","""Chicago-Naperville-Elgin, IL-IN-WI""",7543,3,11.9266055045872,102.5,5.52346570397112,8.48354792560801
"Zip","60542","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",7552,3,14.2857142857143,81.5,3.75451263537906,8.48354792560801
"Zip","53158","WI","""Chicago-Naperville-Elgin, IL-IN-WI""",7615,3,11.8421052631579,62.5,0.974729241877256,8.48354792560801
"Zip","60546","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",7633,3,14.1304347826087,93,6.10108303249097,8.48354792560801
"Zip","60084","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",7673,3,15,109,8.37545126353791,8.48354792560801
"Zip","60436","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",7679,3,6.57894736842105,81,0.72202166064982,8.48354792560801
"Zip","60070","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",7704,3,7.59493670886076,102.5,3.39350180505415,8.48354792560801
"Zip","60118","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",7726,3,10.3174603174603,94,3.32129963898917,8.48354792560801
"Zip","60131","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",7753,3,10.5263157894737,85.5,2.16606498194946,8.48354792560801
"Zip","60104","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",7804,3,14.4444444444444,111.5,8.12274368231047,8.48354792560801
"Zip","60490","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",7821,3,16.2393162393162,95,7.83393501805054,8.48354792560801
"Zip","60521","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",7823,3,18.4668989547038,128,9.85559566787004,8.48354792560801
"Zip","60432","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",7829,3,3.84615384615385,102.5,2.99638989169675,8.48354792560801
"Zip","46303","IN","""Chicago-Naperville-Elgin, IL-IN-WI""",7859,3,9.09090909090909,88,2.09386281588448,8.48354792560801
"Zip","60478","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",7869,3,13.7096774193548,120,7.76173285198556,8.48354792560801
"Zip","60417","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",7889,3,17.037037037037,108,9.24187725631769,8.48354792560801
"Zip","60429","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",7949,3,15,93,6.64259927797834,8.48354792560801
"Zip","60415","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",7968,3,2,83,1.08303249097473,8.48354792560801
"Zip","46373","IN","""Chicago-Naperville-Elgin, IL-IN-WI""",7984,3,14.1732283464567,93,6.20938628158845,8.48354792560801
"Zip","60463","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",8021,3,18.1818181818182,83,6.57039711191336,8.48354792560801
"Zip","60433","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",8061,3,10.2941176470588,83,1.73285198555957,8.48354792560801
"Zip","60191","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",8078,3,11.5789473684211,101,5.16245487364621,8.48354792560801
"Zip","60026","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",8088,3,9.89010989010989,133,5.77617328519856,8.48354792560801
"Zip","60526","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",8105,3,22.2222222222222,87,8.15884476534296,8.48354792560801
"Zip","60555","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",8124,3,14.2857142857143,82,3.93501805054152,8.48354792560801
"Zip","60192","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",8153,3,8.66141732283465,98,3.28519855595668,8.48354792560801
"Zip","60445","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",8169,3,12.6506024096386,78,1.94945848375451,8.48354792560801
"Zip","60471","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",8206,3,6.45161290322581,129,4.69314079422383,8.48354792560801
"Zip","60457","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",8213,3,13.4615384615385,117,7.32851985559567,8.48354792560801
"Zip","60503","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",8253,3,6.25,84,1.26353790613718,8.48354792560801
"Zip","60447","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",8264,3,12.987012987013,67,1.44404332129964,8.48354792560801
"Zip","60020","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",8296,3,8.10810810810811,74.5,0.324909747292419,8.48354792560801
"Zip","60481","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",8297,3,14.1592920353982,122,8.30324909747292,8.48354792560801
"Zip","60033","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",8323,3,14.0845070422535,100.5,6.82310469314079,8.48354792560801
"Zip","60482","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",8351,3,13.5135135135135,92,5.34296028880866,8.48354792560801
"Zip","60152","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",8364,3,5.68181818181818,108,3.46570397111913,8.48354792560801
"Zip","60548","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",8375,3,22.2222222222222,91,8.77256317689531,8.48354792560801
"Zip","60523","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",8422,3,16.1538461538462,134,9.35018050541516,8.48354792560801
"Zip","60545","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",8431,3,8.69565217391304,70,0.216606498194946,8.48354792560801
"Zip","60558","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",8437,3,13.2867132867133,125,7.5812274368231,8.48354792560801
"Zip","60554","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",8454,3,14.6067415730337,90,5.81227436823105,8.48354792560801
"Zip","60410","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",8466,3,15.1515151515152,81.5,4.51263537906137,8.48354792560801
"Zip","60712","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",8469,3,18.8405797101449,144,9.96389891696751,8.48354792560801
"Zip","46405","IN","""Chicago-Naperville-Elgin, IL-IN-WI""",8486,3,16.1290322580645,99,8.05054151624549,8.48354792560801
"Zip","60305","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",8539,3,19.811320754717,111.5,9.67509025270758,8.48354792560801
"Zip","60097","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",8540,3,17.3333333333333,95,8.4115523465704,8.48354792560801
"Zip","60190","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",8545,3,21.25,99.5,9.38628158844765,8.48354792560801
"Zip","60171","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",8556,3,13.8888888888889,68,1.80505415162455,8.48354792560801
"Zip","60534","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",8573,3,10.2040816326531,73,0.577617328519856,8.48354792560801
"Zip","60475","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",8578,3,23.2558139534884,107,9.6028880866426,8.48354792560801
"Zip","60044","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",8595,3,16.3636363636364,130.5,9.42238267148015,8.48354792560801
"Zip","60428","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",8610,3,10.5263157894737,122,5.70397111913357,8.48354792560801
"Zip","60464","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",8636,3,14.5631067961165,155,9.06137184115524,8.48354792560801
"Zip","60422","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",8647,3,11.864406779661,107.5,5.86642599277978,8.48354792560801
"Zip","60514","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",8648,3,17.7777777777778,93,8.26714801444043,8.48354792560801
"Zip","60041","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",8669,3,18.5185185185185,124,9.74729241877256,8.48354792560801
"Zip","60442","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",8674,3,7.36842105263158,94,2.3826714801444,8.48354792560801
"Zip","60119","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",8686,3,27.6785714285714,91,8.88086642599278,8.48354792560801
"Zip","60081","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",8716,3,15.2941176470588,117,8.84476534296029,8.48354792560801
"Zip","60083","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",8740,3,9.56521739130435,152,6.06498194945848,8.48354792560801
"Zip","60425","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",8763,3,8.33333333333333,107.5,4.22382671480144,8.48354792560801
"Zip","60449","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",8777,3,14.0625,155,8.8086642599278,8.48354792560801
"Zip","60042","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",8784,3,20.7547169811321,65,4.8014440433213,8.48354792560801
"Zip","60069","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",8787,3,15.6626506024096,114,8.91696750902527,8.48354792560801
"Zip","60022","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",8835,3,16.5217391304348,181.5,9.56678700361011,8.48354792560801
"Zip","45011","OH","""Cincinnati, OH-KY-IN""",1617,28,11.4803625377643,69,4.90196078431373,4.2346208869814
"Zip","45044","OH","""Cincinnati, OH-KY-IN""",2102,28,12.1457489878543,74,6.27450980392157,4.2346208869814
"Zip","45013","OH","""Cincinnati, OH-KY-IN""",2111,28,13.5416666666667,77.5,7.84313725490196,4.2346208869814
"Zip","41042","KY","""Cincinnati, OH-KY-IN""",2147,28,13.3004926108374,70,5.88235294117647,4.2346208869814
"Zip","45140","OH","""Cincinnati, OH-KY-IN""",2242,28,11.2676056338028,60,1.76470588235294,4.2346208869814
"Zip","45040","OH","""Cincinnati, OH-KY-IN""",2279,28,13.6690647482014,71,7.25490196078431,4.2346208869814
"Zip","45069","OH","""Cincinnati, OH-KY-IN""",2413,28,13.8613861386139,64,5.09803921568627,4.2346208869814
"Zip","45238","OH","""Cincinnati, OH-KY-IN""",2431,28,6.06060606060606,52,0.392156862745098,4.2346208869814
"Zip","45014","OH","""Cincinnati, OH-KY-IN""",2619,28,5.3030303030303,69,2.74509803921569,4.2346208869814
"Zip","45231","OH","""Cincinnati, OH-KY-IN""",2946,28,10.6918238993711,59,0.980392156862745,4.2346208869814
"Zip","45211","OH","""Cincinnati, OH-KY-IN""",3200,28,9.42028985507246,63.5,2.35294117647059,4.2346208869814
"Zip","41017","KY","""Cincinnati, OH-KY-IN""",3247,28,13.4328358208955,64,4.31372549019608,4.2346208869814
"Zip","45036","OH","""Cincinnati, OH-KY-IN""",4297,28,11.1111111111111,64.5,3.13725490196078,4.2346208869814
"Zip","45150","OH","""Cincinnati, OH-KY-IN""",4360,28,7.84313725490196,55.5,0.588235294117647,4.2346208869814
"Zip","45103","OH","""Cincinnati, OH-KY-IN""",4408,28,17.7777777777778,65,6.86274509803922,4.2346208869814
"Zip","45005","OH","""Cincinnati, OH-KY-IN""",4788,28,10.7142857142857,72.5,5.29411764705882,4.2346208869814
"Zip","41011","KY","""Cincinnati, OH-KY-IN""",4961,28,10.4477611940299,80.5,5.68627450980392,4.2346208869814
"Zip","45230","OH","""Cincinnati, OH-KY-IN""",4971,28,10.7438016528926,60.5,1.17647058823529,4.2346208869814
"Zip","45239","OH","""Cincinnati, OH-KY-IN""",5045,28,13.6842105263158,62,3.72549019607843,4.2346208869814
"Zip","45236","OH","""Cincinnati, OH-KY-IN""",5175,28,3.63636363636364,54.5,0.196078431372549,4.2346208869814
"Zip","41018","KY","""Cincinnati, OH-KY-IN""",5257,28,15.0943396226415,70,7.45098039215686,4.2346208869814
"Zip","45042","OH","""Cincinnati, OH-KY-IN""",5262,28,11.4583333333333,76.5,6.47058823529412,4.2346208869814
"Zip","45244","OH","""Cincinnati, OH-KY-IN""",5623,28,8.33333333333333,60,0.784313725490196,4.2346208869814
"Zip","45212","OH","""Cincinnati, OH-KY-IN""",5727,28,13.9240506329114,61.5,3.92156862745098,4.2346208869814
"Zip","41051","KY","""Cincinnati, OH-KY-IN""",5784,28,16.9811320754717,63,5.49019607843137,4.2346208869814
"Zip","45039","OH","""Cincinnati, OH-KY-IN""",5934,28,7.4235807860262,65.5,2.15686274509804,4.2346208869814
"Zip","45241","OH","""Cincinnati, OH-KY-IN""",5957,28,6.17283950617284,67,2.54901960784314,4.2346208869814
"Zip","45248","OH","""Cincinnati, OH-KY-IN""",6095,28,14.4927536231884,58,3.33333333333333,4.2346208869814
"Zip","45247","OH","""Cincinnati, OH-KY-IN""",6219,28,18.8235294117647,54,4.50980392156863,4.2346208869814
"Zip","41071","KY","""Cincinnati, OH-KY-IN""",6324,28,18.2692307692308,86,9.41176470588235,4.2346208869814
"Zip","45066","OH","""Cincinnati, OH-KY-IN""",6410,28,10.9375,63,2.94117647058824,4.2346208869814
"Zip","45202","OH","""Cincinnati, OH-KY-IN""",6415,28,13.8888888888889,82.5,8.43137254901961,4.2346208869814
"Zip","45102","OH","""Cincinnati, OH-KY-IN""",6448,28,9.09090909090909,63,1.37254901960784,4.2346208869814
"Zip","45208","OH","""Cincinnati, OH-KY-IN""",6486,28,14.7540983606557,69,7.05882352941176,4.2346208869814
"Zip","47025","IN","""Cincinnati, OH-KY-IN""",6501,28,17.9245283018868,108,9.6078431372549,4.2346208869814
"Zip","45056","OH","""Cincinnati, OH-KY-IN""",6614,28,21.0526315789474,74,9.01960784313725,4.2346208869814
"Zip","41005","KY","""Cincinnati, OH-KY-IN""",6697,28,15.8333333333333,76,8.62745098039216,4.2346208869814
"Zip","41015","KY","""Cincinnati, OH-KY-IN""",6711,28,20,76,9.2156862745098,4.2346208869814
