"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02"
"94591","Vallejo","CA","Vallejo","Solano",426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282450,308000,308000,299400,318950,310000,294000,299800,313500,289500,340000,329000,321950,299999.5,325000,320000,299974.5,299950,3e+05,3e+05,322450,299950,322499.5,334000,333000,349749.5,349250,350000,344500,360000,369450,360000,353000,349500,369949.5,372499.5,404500,396500,404950,392450,398500,385000,399500,390000,399000,434975
"48066","Roseville","MI","Detroit","Macomb",427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58000,56500,55000,59900,55000,59900,61825,69900,64900,64800,63450,62914.5,60000,63500,66000,69900,69000,69900,74900,75000,74900,75000,72900,72500,69900,69900,69900,72700,74000,74950,79900,84700,84900,84950,84450,84900,84900,85900,84900,84700,87950,89900,94900,96449.5,96262,95000,96000,95900,97000,95000,94900,94900
"89147","Las Vegas","NV","Las Vegas","Clark",428,118500,121000,123900,117900,119900,119950,119900,120000,119000,119900,102900,99000,89950,87000,85000,84150,83000,89250,89900,95000,91500,89900,89900,94900,96000,105000,110000,115000,119900,119900,115000,119900,123950,125000,125000,131000,132000,144000,142000,147400,149950,150000,150000,150000,159900,158000,160000,166450,174900,169950,169950,180000,180000,190000,198000,199900,204900,197500,196750,198500,197900,195000,205000,206000,199900,199945,199900,209090,203000,207000,205000,209900,213250,216000,219432.5,210000,212500,220000,225000,229800,226444,225888,225000,225000,224900,224900,219900,229000,235000,239900,238950,240000,247500,248000,248450,249999,259450,259950
"22192","Woodbridge","VA","Washington","Prince William",429,164450,180000,205000,225000,229900,229000,219900,214900,218450,214950,2e+05,194900,189900,190500,189950,195000,199900,209900,215999.5,215999.5,209000,206400,204867,209000,209900,212000,212000,214995,229450,227950,234900,225000,220000,215000,239450,244900,245000,244339.5,265000,266750,273700,273700,279250,279000,279450,275000,279888,279888,289945,280000,281000,285900,299900,293450,280000,277500,274925,275500,289700,285000,279900,274900,284900,285000,285000,280000,280000,285000,285000,279000,271250,271250,271500,282900,295000,295000,299000,3e+05,299999.5,3e+05,305000,299999.5,297000,295000,295000,295000,299450,319950,320950,319700,319950,312490,314900,314000,314250,307249.5,309700,314900
"76179","Fort Worth","TX","Dallas-Fort Worth","Tarrant",430,118950,118400,119900,119900,119900,119900,119893.5,119900,124900,121990,117727.5,115700,117000,117465,116990,119925,120750,122375,121990,120748,119787.5,119000,118250,118000,118900,119167,119283.5,116990,117860,118500,118000,118245,115000,115000,129000,130990,136900,138120,138900,141990,144990,145990,144000,143059,145990,145990,147990,147516.5,147043,149920,153212,153212,150990,150990,154900,156948,158898.5,159900,162495,165290,168000,167500,168900,169850,169900,165000,167000,167500,169900,170000,173495,175000,175000,179900,180900,180000,184900,185000,185000,185000,180000,186900,190000,189900,195445,198990,202000,202355,204900,206945,206900,205000,199999.5,199994.5,207000,216625.5,214988,212995
"07728","Freehold","NJ","New York","Monmouth",431,299949.5,299900,299999.5,304900,287900,282499.5,292800,289999.5,284999,277700,275000,269900,269900,269900,271425,274900,275000,276250,275000,275000,275000,271250,272500,269450,267750,267750,265000,253750,250000,249900,239900,239900,242000,245000,266500,264900,250000,252450,254900,265000,275000,282497.5,279900,279139.5,275000,270000,270000,269900,275000,265000,269900,275000,275000,275000,268750,275000,280500,275000,284900,275000,274900,271950,279900,282500,279900,287000,292449.5,286000,283000,282500,289999,284900,275000,275000,289000,294900,297000,289450,287000,296950,282500,275000,279949.5,269450,269900,265000,269000,279000,289000,292000,290000,279900,284500,279000,279949.5,269950,269450,275000
"33023","Miramar","FL","Miami-Fort Lauderdale","Broward",432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150000,149900,150000,149900,149900,149900,149999.5,150000,152800,148500,153700,149000,138000,144895.5,145000,149949.5,155000,159900,159900,160000,166081,176999.5,178998,177000,179900,189000,192500,189900,189450,189900,191700,194250,197500,197500,199900,210000,225000,225000,225000,229900,235000,239950,249900,249900,254900,256500,265000,272000,265000,260000,265000,260000
"19702","Newark","DE","Philadelphia","New Castle",433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170500,174900,179000,179900,184900,189900,199900,199900,2e+05,199990,199945,2e+05,199950,199900,204950,199999,215500,199999.5,219700,217900,216700,219900,2e+05,204900,195900,199900,219945,219000,217250,223695,219990,219899,210000,199950,209500,204900,203500,216900,207449.5,199900,199900,199900,2e+05,199900,199900,197000,191000,189900,199000,192450,192450,189900,185000,193700,194700,196999.5,192500,189000,190950,194900,198900,199900,204500,192500,199000
"47130","Jeffersonville","IN","Louisville/Jefferson County","Clark",434,135950,139400,138250,134950,139900,139400,139900,139900,134950,137000,137450,139450,135000,135500,134384,134900,131450,134142,130000,129900,129950,126500,130000,125000,119500,125000,124900,126700,126500,124000,124500,125250,124975,124000,139900,134900,133400,129900,133900,134900,134900,135950,135000,134900,139900,139900,144500,146250,131450,133950,148450,157450,144950,140450,136900,144900,142400,139900,143425,138500,139950,137500,143900,146750,143950,149900,143400,142500,140400,144900,144900,144900,139900,139900,143900,154000,145900,149900,145000,154750,145000,149900,160000,154900,150449.5,157900,149999,149999,159900,159950,160300,159500,172900,172900,179900,172200,179900,191200
"79424","Lubbock","TX","Lubbock","Lubbock",435,165000,167900,164950,169500,160500,158900,158425,158425,159975,157975,157200,158795,159900,161050,158795,159900,159975,157200,158897.5,159975,159900,158500,159975,155000,150000,149900,152900,160000,160000,159900,159750,159500,159500,163750,159500,159000,160000,166500,164500,167500,169900,179500,184900,189000,189900,209500,199900,202975,187500,185950,193950,197500,184900,181900,181900,179950,189000,175000,184950,190700,189950,190000,199925,195000,191250,189900,195000,188500,184900,188000,199900,205000,2e+05,199950,203500,199950,179900,179500,177750,179900,179225,184200,178725,179450,174950,192750,198700,197200,195000,194950,198000,2e+05,202250,204950,210000,204500,193500,198500
