"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02"
"30041","Cumming","GA","Atlanta","Forsyth",69,509000,549000,499450,490000,449900,449900,434900,433950,431450,419900,399900,399000,399900,399950,399900,407221,410452.5,394900,365000,375000,379900,372450,369900,369950,369000,387490,350000,375000,388990,392990,391245,389900,339950,358059.5,375168,375284,373625,384615,393990,386500,386562.5,388500,396900,405000,390400,394500,395613.5,407625,408262.5,408262.5,401900,440945,440900,435900,430990,430990,433800,440400,441440,441445,440945,440900,453270,456900,463900,463350,457900,452900,451445,454363,453631.5,451900,452900,469275,471400,481400,499900,506962,499900,486900,483067,485495,490700,498900,496900,523255,506525,499900,507525,514950,524900,524900,520000,524900,507212.5,515000,525750,522990
"28078","Huntersville","NC","Charlotte","Mecklenburg",70,349900,347437.5,357289,365289,389000,384450,379900,375000,355000,342500,343250,325000,325000,309900,304950,322400,329900,339000,322400,341750,342500,342500,333093.5,344000,341250,325791,315097,333391,307450,337500,367450,367923,365000,353604,348521.5,367923,363500,389000,369631.5,366763,359900,372500,375000,396115,395000,395000,389450,397150,380000,404416,390561.5,393065,400612.5,415000,395257,387695.5,386083,386391,377480,382453,402817,402875,401797.5,400778,416400,415162,416950,416115,434900,436854.5,434900,444200,475000,414425,419000,419000,425000,428950,423500,438000,449000,449000,468170,466440,504999,489999,525000,498950,488539.5,488179,487500,476145,468450,449900,435552.5,434900,408860,407425
"34711","Clermont","FL","Orlando","Lake",71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360490,342990,338900,326811,310990,329000,329900,299000,312945,320275,310995,319950,319450,314999,319900,310000,318995,305000,317000,319950,334900,361500,364700,363990,369900,367945,350000,348700,339000,369999,369500,369500,369999,344500,369500,353499.5,371999.5,387439,390000,390000,389995,389945,384450,374900,375000,368500,374445,360639.5,379697,388490,392490,389445
"32256","Jacksonville","FL","Jacksonville","Duval",72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529000,547450,539900,525000,525000,525000,535000,509000,492900,472900,489900,489900,499950,513900,519900,530000,539950,517450,5e+05,499000,509950,529000,514945,525000
"80634","Greeley","CO","Greeley","Weld",73,259900,228500,239900,238000,244900,244900,243989,254900,249950,248900,240900,232400,229900,224400,212900,212000,225000,209500,229900,235400,242900,249000,237250,238500,249000,239200,249900,238700,225000,225000,234200,239900,239900,248000,249450,256250,250000,249950,259450,258000,258000,259900,262400,252450,279900,271650,275250,284900,292450,295900,322000,347450,313250,294250,294900,294900,289500,284617,275000,289900,317202.5,304700,299900,327450,334450,337400,360000,347500,337950,334900,349900,349900,349900,349450,359495,372900,372900,374997.5,392400,397400,399900,389900,389900,369750,404900,353697.5,362450,379900,4e+05,377450,393950,384000,389000,389000,394000,407450,417500,399800
"95747","Roseville","CA","Sacramento","Placer",74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500950,505045,499000,499990,507871,499990,524999,531990,531990,534950,508877,513805,509499.5,505500,507515,509468,511990,510990,534900,539000,539000,539000,539900,549387.5,544990,540000,546862,548193,548643,550000,551995,579900,590520,569990,574999,573450,569990,560000,566445,557698.5,567495,571911.5,575833,590245,594700,598950,597000,599990,599990,599990,599990,590950
"30022","Johns Creek","GA","Atlanta","Fulton",75,649450,611700,592000,572000,565000,549900,549900,559000,550000,550000,537750,535000,542450,549850,550000,544900,545000,529900,5e+05,504950,525000,5e+05,485900,495000,499990,5e+05,525000,5e+05,519000,519450,514450,524950,524900,539900,565000,550000,599900,585000,590000,560000,559000,6e+05,599900,602000,585000,585000,574950,562450,589000,575000,574950,597000,585000,589500,642500,625000,650000,689900,650000,699450,712450,645000,650000,654950,649000,650000,664900,674900,687656,695412,691400,739900,769950,786900,719945,699900,685000,674900,669950,674950,679900,674900,689450,690000,689000,695000,699495.5,699900,696700,689000,685000,689000,688394,688950,682388.5,695000,684900,676500
"90011","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383000,362000,375000,375000,367500,367500,380000,399900,409000,405000,444000,402497.5,405000,339500,347450,385000,393950,398000,409900,434500,448900,454500,489500,457500,450000,449500,434800,450000,450000,450000,459950,459900,450000,465000,479000,479000,479000,490000,499900,539500,542000,498000,492450,541500,507200,559500,572000,588000,569000,567000,569000,582500
"29072","Lexington","SC","Columbia","Lexington",77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318704.5,306347,308610,330330,352085,340302,334407,316329,313295.5,314599,304894,311331,308000,324095,317997,310377.5,319553,319553,323934.5,322174,328245,312479,312509.5,307494,308855,315000,309427.5,312930,312930,311305,311305,318805,323870,319650,317520,314999,302406.5,314999,310630.5,299950,304900,3e+05,3e+05,309065,307997.5,309900,318995,311590,314900,324900,323400,310900,314900,304582.5,304261
"10701","Yonkers","NY","New York","Westchester",78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422500,412000,384499.5,412000,435000,385000,379000,360000,362500,360000,360000,379000,435000,452950,489999,479450,435000,447250,442000,462250,450000,399000,420900,422950,444500,467000,439000,425000,450000,450000,464000,452450,459450,464000,466999.5,498000,499000,499000,538944,529000,489000,549503.5,529999,555000,550000,529999,527499.5
