"RegionID","RegionName","City","County","State","Metro","SizeRank","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02"
61639,"10025","New York","New York","NY","New York",1,8.63636363636364,16.5957446808511,13.135593220339,4.78468899521531,8.33333333333333,10.4347826086957,7.66283524904215,9.26829268292683,10.8695652173913,10,6.55737704918033,8.58895705521472,14.4578313253012,15.1162790697674,9.27835051546392,4.14507772020725,11.7924528301887,10.8695652173913,6.09756097560976,3.84615384615385,6.69642857142857,5.75221238938053,3.73831775700935,3.07692307692308,5.08474576271186,3.46320346320346,4.04040404040404,1.95121951219512,4.1025641025641,2.89855072463768,5.71428571428571,4.38247011952191,5.66801619433198,4.76190476190476,2.89855072463768,1.92307692307692,8.28402366863905,11.4942528735632,6.98689956331878,2.5,4.45544554455446,7.25388601036269,6.37254901960784,4.58333333333333,8.48056537102473,7.48663101604278,6.46153846153846,2.55681818181818,4.8780487804878,7.64119601328904,6.14886731391586,2.60586319218241,4.53257790368272,3.71621621621622,6.15384615384615,5.81395348837209,4.51977401129944,5.02645502645503,3.8659793814433,2.61627906976744,4.3731778425656,6.56716417910448,6.59722222222222,3.2520325203252,6.27306273062731,6.08365019011407,6.88259109311741,9.86394557823129,9.9290780141844,11.3793103448276,9.15750915750916,4.45344129554656,10.5263157894737,10.7758620689655,4.40528634361233,2.94117647058824,5.09259259259259,7.61904761904762,8.97435897435897,7.62331838565022,7.69230769230769,6.98689956331878,7.44186046511628,3.1413612565445,9.2896174863388,12.2171945701357,8.05687203791469,3.64583333333333,8.02139037433155,5.75079872204473
84654,"60657","Chicago","Cook","IL","Chicago",2,21.9160104986877,18.3950617283951,12.431693989071,10.6287425149701,13.782991202346,12.5836680053548,17.5757575757576,19.2028985507246,20.8020050125313,21.2664277180406,18.6358099878197,20.4755614266843,21.2413793103448,19.8224852071006,10.5343511450382,9.45121951219512,15.015479876161,13.1578947368421,17.6646706586826,14.8201438848921,16.5730337078652,13.0827067669173,14.21647819063,14.6141215106732,15.9176029962547,13.9805825242718,11.036036036036,7.96019900497512,10.0502512562814,12.008281573499,12.6629422718808,10.1666666666667,10.7088989441931,11.0591900311526,13.2530120481928,14.2857142857143,20,21.5213358070501,16.3934426229508,8.50515463917526,13.4615384615385,11.9540229885057,12.2137404580153,14.8325358851675,16.6666666666667,18.6490455212922,19.8237885462555,17.1428571428571,22.7134146341463,25.9615384615385,15.9369527145359,7.85123966942149,15.1315789473684,11.5183246073298,14.0845070422535,15.8212560386473,13.9563106796117,15.7004830917874,14.6683673469388,16.6134185303514,20.1666666666667,21.5439856373429,14.859437751004,6.45161290322581,12.4401913875598,11.2403100775194,8.70253164556962,14.2424242424242,12.6865671641791,16.20029455081,15.5325443786982,16.9184290030211,21.6612377850163,21.5034965034965,14.2034548944338,8.78378378378378,12.1212121212121,10.5367793240557,11.3564668769716,11.6312056737589,15.406162464986,15.7241379310345,19.1424196018377,21.0097719869707,23.6334405144695,20.2072538860104,12.720156555773,7.21393034825871,13.8173302107728,11.969111969112
61637,"10023","New York","New York","NY","New York",3,12.962962962963,13.4948096885813,7.92452830188679,6.74157303370786,12.6353790613718,5.57491289198606,8.33333333333333,10.8527131782946,8.06451612903226,11.0671936758893,6.91056910569106,7.59493670886076,14.0495867768595,10.727969348659,10,8.12720848056537,6.68896321070234,9.86842105263158,10.0977198697068,7.64331210191083,8.70967741935484,10.6109324758842,8.53242320819113,7.2992700729927,4.04624277456647,5.83090379008746,5.03355704697987,3.26797385620915,4.10958904109589,6.18181818181818,1.99430199430199,6.08465608465608,6.32183908045977,7.1875,5.5363321799308,4.13533834586466,5.09803921568627,8.62745098039216,6.34441087613293,2.7027027027027,6.51465798045603,4.8780487804878,6.38888888888889,6.4,8.4070796460177,5.19713261648746,6.80147058823529,3.46938775510204,7.56880733944954,10.5769230769231,7.56501182033097,4.47761194029851,7.46606334841629,3.73333333333333,8.01033591731266,9.41176470588235,7.14285714285714,7.34966592427617,4.48343079922027,3.45572354211663,6.37362637362637,7.6271186440678,5.42452830188679,5.5,4.11585365853659,4.43786982248521,8.06794055201699,6.44216691068814,11.1111111111111,9.57230142566191,7.93319415448852,5.15021459227468,7.76053215077605,7.86749482401656,9.4188376753507,3.3112582781457,5.89519650655022,5.69476082004556,9.80810234541578,7.14285714285714,11.0091743119266,9.85130111524164,6.88336520076482,5.47667342799189,8.54368932038835,12.9699248120301,10.2409638554217,5.4176072234763,13.2211538461538,9.51612903225806
84616,"60614","Chicago","Cook","IL","Chicago",6,23.7668161434978,18.0851063829787,13.3627019089574,10.5960264900662,16.7539267015707,15.46875,16.3888888888889,18.6577181208054,17.2739541160594,18.6939820742638,19.5121951219512,18.3791606367583,20.6738131699847,17.4959871589085,12.64,8.15307820299501,11.5072933549433,11.9878603945372,15.6716417910448,13.903743315508,13.1543624161074,12.6162018592297,12.1879588839941,12.0556414219474,12.4555160142349,15.9919028340081,11.3785557986871,7.63546798029557,9.84848484848485,9.21052631578947,10.4330708661417,6.85714285714286,8.04195804195804,10.9154929577465,15.3284671532847,12.8060263653484,15.819209039548,19.4616977225673,11.3801452784504,7.83783783783784,10.1928374655647,10.955710955711,10.1663585951941,14.1791044776119,17.2910662824208,17.4647887323944,17.6312247644684,14.2419601837672,24.6913580246914,23.1511254019293,11.6487455197133,6.30630630630631,10,14.0529531568228,12.7986348122867,13.9830508474576,15.1271753681392,15.4328732747804,16.710875331565,16.8345323741007,23.6842105263158,23.613595706619,14.8221343873518,6.49038461538461,8.62944162436548,10.261569416499,11.6086235489221,13.4416543574594,12.8242074927954,14.1158989598811,14.4376899696049,15.7635467980296,19.7674418604651,17.9078014184397,15.1515151515152,9.1304347826087,14.4067796610169,10.0917431192661,16.6129032258065,12.8482972136223,16.5919282511211,19.0184049079755,19.0713101160862,16.8096054888508,20.7956600361664,20.5660377358491,12.5968992248062,4.26439232409382,10.3752759381898,15.1183970856102
61807,"10467","New York","Bronx","NY","New York",9,3.63636363636364,11.3207547169811,8.33333333333333,10,13.6363636363636,4.65116279069767,20,5.55555555555556,7.31707317073171,2.08333333333333,19.6078431372549,10.6382978723404,18.75,7.40740740740741,11.6666666666667,5.76923076923077,5.66037735849057,6.89655172413793,1.63934426229508,5.71428571428571,6.45161290322581,1.61290322580645,3.33333333333333,6.25,6.15384615384615,9.09090909090909,4.22535211267606,6.49350649350649,5.47945205479452,1.47058823529412,8.10810810810811,6.75675675675676,7.35294117647059,11.25,11.5942028985507,9.21052631578947,5.12820512820513,9.21052631578947,9.41176470588235,7.77777777777778,5.08474576271186,6.16438356164384,2.45901639344262,2.45901639344262,8.21917808219178,9.52380952380952,5.88235294117647,8.69565217391304,4.91803278688525,15.3846153846154,4.76190476190476,4.83870967741935,4.76190476190476,6.77966101694915,6.55737704918033,9.52380952380952,7.04225352112676,5.88235294117647,8.82352941176471,5.55555555555556,10.6666666666667,4.10958904109589,2.98507462686567,5.08474576271186,1.72413793103448,13.7254901960784,4,3.50877192982456,2.94117647058824,5.33333333333333,9.85915492957746,3.79746835443038,2.5974025974026,4.28571428571429,4.6875,3.44827586206897,1.88679245283019,2.04081632653061,5.88235294117647,10,3.77358490566038,0,6.81818181818182,4.65116279069767,4.16666666666667,3.92156862745098,5.76923076923077,2.32558139534884,5.55555555555556,1.96078431372549
84640,"60640","Chicago","Cook","IL","Chicago",10,22.6973684210526,25.2747252747253,14.7569444444444,11.3805970149254,15.4850746268657,12.1317157712305,17.2195892575039,19.9044585987261,18.6851211072664,21.9387755102041,19.9324324324324,19.5729537366548,21.455223880597,18.3556405353728,13.5922330097087,10.3658536585366,18.8436830835118,12.1442125237192,16.3064833005894,16.3776493256262,17.1270718232044,12.7541589648799,14.7388059701493,13.1115459882583,17.9203539823009,13.3971291866029,8.86075949367089,8.52272727272727,12.8358208955224,10.455764075067,13.3333333333333,8.84353741496599,11.2087912087912,13.4570765661253,13.6919315403423,17.5182481751825,15.1041666666667,21.0674157303371,13.6231884057971,10.6312292358804,16.7808219178082,12.3919308357349,11.8072289156626,16.5029469548134,19.8501872659176,18.3673469387755,18.0232558139535,20.4166666666667,25.9179265658747,21.9954648526077,16.1971830985915,11.0810810810811,14.9171270718232,12.6829268292683,20.2479338842975,14.0495867768595,18.1102362204724,21.7194570135747,17.384370015949,15.4150197628458,19.5991091314031,19.7943444730077,13.9204545454545,10.9634551495017,11.7437722419929,11.3702623906706,8.86363636363636,11.5618661257606,13.2947976878613,17.1597633136095,16.3265306122449,15.605749486653,17.0731707317073,16.7487684729064,14.6739130434783,11.2540192926045,13.265306122449,12.2159090909091,13.6865342163355,10.4508196721311,10.6930693069307,13.3595284872299,14.1987829614604,19.3899782135076,18.3908045977011,21.3917525773196,15.5223880597015,7.31707317073171,12.2676579925651,9.8159509202454
61630,"10016","New York","New York","NY","New York",14,11.2,12.992125984252,12.8301886792453,6.69291338582677,9.09090909090909,10.15625,10.7142857142857,10.5263157894737,9.42408376963351,12.2905027932961,10.5263157894737,5.15463917525773,8.71794871794872,12.6262626262626,7.86026200873362,5.1063829787234,8.53658536585366,5.03875968992248,8.85608856088561,4.94296577946768,8.42911877394636,5.97609561752988,5.97609561752988,6.37450199203187,7.14285714285714,8.24372759856631,6.13026819923372,3.43511450381679,5.24475524475525,8.11808118081181,5.3968253968254,5.91549295774648,7.71513353115727,5.46623794212219,2.77777777777778,1.85873605947955,4.01606425702811,8.52017937219731,3.18840579710145,1.32013201320132,2.30263157894737,3.72670807453416,3.40909090909091,4.5822102425876,5.74712643678161,4.61811722912966,7.52688172043011,4.43037974683544,6.1965811965812,7.19844357976654,3.79965457685665,2.94695481335953,4.71869328493648,4.28571428571429,5.92783505154639,4.95283018867925,7.99031476997579,5.33642691415313,4.0948275862069,2.58823529411765,4.63414634146341,6.39810426540284,5.78313253012048,4.04040404040404,4.8780487804878,4.09090909090909,8.39002267573696,7.94701986754967,9.57446808510638,8.19327731092437,8.35073068893528,6.91964285714286,10.1511879049676,8.52534562211981,5.30120481927711,4.29292929292929,9.16230366492147,5.95854922279793,8.3756345177665,8.25688073394495,12,9.95670995670996,8.7962962962963,3.86473429951691,10.4018912529551,10.3044496487119,8.88888888888889,6.61157024793388,11.2299465240642,6.94698354661792
62087,"11375","New York","Queens","NY","New York",16,10.8108108108108,7.43801652892562,9.55056179775281,7.33197556008147,6.6,7.67946577629382,12.7009646302251,19.2893401015228,17.0854271356784,23.0232558139535,19.5652173913043,15.7750342935528,13.3867276887872,10.8761329305136,14.7625160462131,13.3155792276964,13.4993446920052,12.2850122850123,9.67741935483871,10.7854630715123,11.1498257839721,9.98796630565584,10.0636942675159,8.2382762991128,8.59375,9.63414634146342,7.45257452574526,5.32374100719424,10.3937007874016,4.69011725293132,7.90629575402635,9.44767441860465,8.70206489675516,8.51788756388416,7.8740157480315,6.26304801670146,6.85579196217494,10.3365384615385,7.12694877505568,4.54545454545455,4.05405405405405,2.93159609120521,4.03225806451613,3.90946502057613,7.15746421267894,7.48440748440748,6.66666666666667,6.75675675675676,6.06741573033708,6.01336302895323,6.8241469816273,6.53409090909091,4.46927374301676,5.37313432835821,4.02144772117962,10.1522842639594,6.56934306569343,7.7720207253886,6.70103092783505,3.51351351351351,5.36193029490617,10.2857142857143,6.64893617021277,6.26780626780627,6.62824207492795,4.32276657060519,6.37119113573407,5.80808080808081,5.83941605839416,3.46534653465347,5.249343832021,7.58807588075881,7.27762803234501,5.0531914893617,6.5989847715736,4.18848167539267,4.83870967741935,5.78034682080925,5.55555555555556,4.62962962962963,8.13559322033898,7.55395683453237,7.16845878136201,8.36363636363636,5.76923076923077,6.41509433962264,8.984375,5.78512396694215,6.69144981412639,3.46938775510204
62045,"11235","New York","Kings","NY","New York",17,4.8689138576779,7.39299610894942,6.88073394495413,7.54716981132075,10.6995884773663,8.13953488372093,11.9601328903654,9.77443609022556,11.5789473684211,9.85074626865672,11.6666666666667,10.3260869565217,9.56072351421189,11.4224137931034,10.1727447216891,9.34182590233546,12.3123123123123,6.72043010752688,10.6598984771574,4.17754569190601,11.6923076923077,9.85507246376812,6.2874251497006,7.92079207920792,6.3953488372093,8.3756345177665,1.96629213483146,7.41839762611276,5.82822085889571,4.61538461538461,6.92520775623269,6.4343163538874,4.94505494505495,10.4,9.21409214092141,6.23229461756374,4.86322188449848,6.91358024691358,6.6079295154185,4.9645390070922,5.77367205542725,5.89519650655022,6.60592255125285,3.54609929078014,7.21649484536082,7.41626794258373,8.51581508515815,7.45501285347044,4.92610837438424,4.70588235294118,5,2.51256281407035,5,6.21621621621622,6.8241469816273,8.07291666666667,4.82573726541555,6.49895178197065,6.70611439842209,7.53968253968254,5.36082474226804,7.26141078838174,5.0328227571116,5.63380281690141,4.4811320754717,4.44444444444444,6.74698795180723,4.62287104622871,6.17577197149644,7.79220779220779,9.76863753213368,6.19469026548673,6.96629213483146,2.41758241758242,7.2289156626506,3.10421286031042,4.31034482758621,4.1958041958042,5.48926014319809,6.04534005037783,7.16049382716049,10.2150537634409,4.94186046511628,7.09677419354839,11.2540192926045,11.4754098360656,8.92857142857143,6.74157303370786,4.65116279069767,6.06060606060606
74101,"37013","Nashville","Davidson","TN","Nashville",18,12.3287671232877,25,19.047619047619,17.0940170940171,25.6880733944954,13.7931034482759,17.6,17.3553719008264,17.7966101694915,12.5925925925926,13.9705882352941,13.1944444444444,15.5405405405405,17.0886075949367,17.3076923076923,11.6438356164384,17.1641791044776,10,18.75,14.3939393939394,15.3846153846154,19.1304347826087,12.621359223301,17.3469387755102,11.2359550561798,10.752688172043,14.4230769230769,11.3636363636364,14.8514851485149,8.88888888888889,12.3595505617978,6.02409638554217,13.1313131313131,12.7659574468085,11.8811881188119,13.7614678899083,14.5833333333333,13.7614678899083,15.5963302752294,8.49056603773585,14.1509433962264,3.15789473684211,9.1743119266055,9.70873786407767,14.1509433962264,10.3092783505155,12.7450980392157,7.75862068965517,9.90990990990991,8.25688073394495,10.3448275862069,6.57894736842105,11.4942528735632,4.65116279069767,8.88888888888889,3.84615384615385,13.3333333333333,8.7719298245614,7.8125,11.1111111111111,5.66037735849057,9.61538461538461,10.5263157894737,3.33333333333333,3.2258064516129,0,2.7027027027027,0,4.34782608695652,2.17391304347826,0,0,3.57142857142857,7.05882352941176,5.63380281690141,1.88679245283019,5.66037735849057,4.16666666666667,4.44444444444444,5.40540540540541,2.17391304347826,10.2564102564103,7.5,5.55555555555556,8.33333333333333,4.8780487804878,2.4390243902439,4.76190476190476,6.66666666666667,0
