"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02"
"12401","Kingston","NY","Kingston","Ulster",109,,,174900,175000,195000,195000,195000,195000,184900,182450,168450,159900,149900,149000,152400,155950,151400,154900,154900,152900,151400,156950,159000,149900,149900,149900,145000,154900,154900,149000,152450,156450,147450,139000,138500,138000,142450,145000,149900,149900,149900,149900,150000,149450,139900,139900,139900,138000,129900,134900,139900,138950,149000,138000,139900,138000,137750,133400,136500,133400,129999.5,130650,139450,139900,140000,141000,142000,142000,142000,142000,142000,142000,149900,148200,149900,152000,159000,159000,159000,151900,152000,155500,152000,158600,155000,149900,145950,145950,149900,169700,182450,179900,198250,195000,194950,187450,192400,195000
"04240","Lewiston","ME","Lewiston","Androscoggin",110,145000,145000,142500,139900,139950,140000,143500,145000,142500,139735,129900,125000,125000,125000,125000,115000,124000,121449.5,122900,125000,122900,122900,125000,122200,120750,119900,130000,129000,121500,119000,119500,112500,121000,115000,124900,116000,107950,109900,115000,115000,115000,124900,119000,119250,115000,132500,127000,127500,124900,122450,129950,119950,124900,129900,115900,115450,115000,115900,115400,115000,120000,114900,119900,125000,128950,135500,135000,129000,125000,129450,127500,120000,119000,114900,109950,110000,114900,109950,109900,124900,124900,124900,115000,124900,124900,119000,121950,125000,125000,129900,125000,124900,129900,128250,123700,121250,120000,127450
"90291","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1872000,1872000,1699499.5,1800000,1800000,1862500,1800000,1797000,1800000,1800000,1800000,1800000,1800000,1800000,1874500,1800000,1874500,1799999,1800000,1875000,1899000,1942000,2225000,2347500,2250000,2295000,2225000,2297500,2250000,2272500,2150000,1999000,2122500,2195000,2300000,2495000,2350000,2499999.5,2374999.5,2479000,2495000,2496500,2250000,2225000,2225000
"11237","New York","NY","New York","Kings",112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1699000,1649499.5,1400000,1400000,1350000,1348000,1399999.5,1400000,1449500,1374999.5,1350000,1350000,1399997.5,1450000,1424997.5,1424997.5,1395888,1499000,1422941.5,1450000,1449997.5,1499000,1399000,1395444
"06040","Manchester","CT","Hartford","Hartford",113,194950,194900,216900,216900,219900,214900,219900,221950,229900,214900,209900,199999.5,199900,190000,189900,189900,192400,189900,189900,199900,209900,199500,179990,179990,179990,175000,175000,175000,170000,175000,170000,174900,165000,164900,164900,162000,160275,164950,169900,169900,169900,169900,169900,169900,159000,165000,169900,174450,167700,174450,159900,169900,169900,179900,179000,169900,169900,169950,162028,169900,169900,179900,175950,159000,179900,174900,179900,179900,177400,169900,174900,169900,169900,169900,171400,189900,189000,181250,183950,198500,189900,198000,198000,179900,179900,199900,199500,175000,175845,169999,175845,169999,169900,175845,189000,186000,183000,183000
"89101","Las Vegas","NV","Las Vegas","Clark",114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175000,185000,179950,173950,180000,187500,189000,185000,199000,199000,205000,215000,235500,219000,212000,199000,199000,199900,199499.5,199999.5,195888,197444,192450,199000,194900,199999.5,232000,232000,235000,235000,235000,228000,226750,222749.5,227500,229999,225000,232500,235000,210000,219950,245000,265000,265000,265000,249900
"14215","Buffalo","NY","Buffalo","Erie",115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45250,44900,43900,47499.5,47700,47250,46950,47250,48197,47000,48048.5,48997,50500,50250,53950,56900,54900,54900,53000,55000,49900,49450,54353,49900,54353,54900,53129,54626.5,59950,57450,57450,59900,58004,59108,59900,59504
"03103","Manchester","NH","Manchester","Hillsborough",116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194900,225000,212450,209950,210000,213900,219900,219950,231400,229900,219800,214900,217350,229000,225900,220000,221950,221900,219900,217800,214900,219300,219900,220000,219500,219000,222500,224450,224700,223900,214700,207950,199900,209950,217450,217450,224900,212500,217001,223711,219900,229900,224900,229900,229900,226700,226700,199900,199250,215900,214900,234900,239950,249950,254950,252400,249900,258000,253950,258000
"08901","New Brunswick","NJ","New York","Middlesex",117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285000,317200,339000,331750,362449.5,337000,334500,345000,342500,347000,345000,339000,349450,349900,349950,349900,339250,362400,365000,349900,349900,350000,359500,349950,334000,334450,314900,312500,319000,339000,349888,344000,344000,349888,350000,349450,349900,341900,325000,365000,319500,309250,319500,322500,344000,299000,319000,325000,349000,349000,349000,349900,349945,361950,394450,347450,327500,342000
"02909","Providence","RI","Providence","Providence",118,129000,137400,139900,139900,139900,134000,139450,139900,130000,124900,124900,115000,128900,119900,119900,119450,129900,126700,125000,120950,125000,124000,119900,119900,119900,119900,119000,110000,109800,109000,101000,105700,109450,104900,109950,104900,99900,1e+05,1e+05,109250,112450,110000,119900,125500,129000,135449.5,128999,129900,129900,129900,129000,129000,129000,129900,129000,129000,129000,124900,124900,124900,123750,129450,129900,130000,129900,134900,140000,144900,139900,139900,129950,134025,142250,139500,149712,150000,155500,150000,159450,159900,159900,159900,160000,169900,159900,162950,169000,174000,180838.5,179900,182400,189900,185000,179900,201999.5,209700,219900,225000
"06106","Hartford","CT","Hartford","Hartford",119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184900,177450,194700,199950,2e+05,204900,204900,204900,204900,2e+05,193450,189900,167450,165000,167450,165000,164950,165000,164900,165000,179900,179900,169900,169000,159900,159900,159900,169900,177000,179900,179900,179900,179000,179000,175000,170000,169500,169500,174900,169000,174900,179900,183950,193000,198450,209900,212450,209900,214900,209900,204900,199900,204900,209000
"11231","New York","NY","New York","New York",120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2750000,2995000,3137500,3137500,3124500,2999999,2999999,2999999,2830000,2999000,3200000,2764000,2995000,2995000,2997000,2987500,2990000,2962500,2800000,2750000,2900000,2999000,2999000,2999999,2999499.5,2995000,2972500,2950000,2995000,2950000,2900000,2925000,2900000,2925000
