"RegionType","RegionName","City","State","Metro","CBSATitle","SizeRank","MarketHealthIndex","SellForGain","PrevForeclosed","ForeclosureRatio","ZHVI","MoM","YoY","ForecastYoYPctChange","StockOfREOs","NegativeEquity","Delinquency","DaysOnMarket"
"Zip","11004","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,7.3995291061135,100,,,622800,0.760394758129752,8.29420970266041,0.0258477842003852,,0.0265914585012087,0.0606060606060606,
"Zip","11010","Franklin Square","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,6.51538523991232,100,,,486000,0.808960796515246,6.78971654581411,0.0265144032921811,,0.0331356818974538,0.115789473684211,
"Zip","11020","Great Neck","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,7.0966956239344,100,,,1163300,0.814628650662969,1.4741800418702,0.01666723974899,,0.0151515151515152,0,
"Zip","11021","Great Neck","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,3.34334659413818,100,,,1179000,0.357507660878447,1.43680633227222,0.0142273112807465,,0.0230073952341824,0.0714285714285714,
"Zip","11023","Great Neck","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,5.04749533165544,100,,,1170300,1.03600103600104,2.19175689835837,0.0151285995044006,,0.0300469483568075,0.0625,
"Zip","11024","Great Neck","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,3.1452464074044,0,,,2100300,0.430354325060967,5.99545798637396,0.024748369280579,,0.0233766233766234,0.111111111111111,
"Zip","11030","Manhasset","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,5.21799139400828,91.67,,,1598800,0.889758313876443,3.72388737511353,0.0205723042281711,,0.0147441457068517,0.0588235294117647,
"Zip","11040","North New Hyde Park","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,6.49508808963222,90,,,656200,0.520833333333333,7.7327204071581,0.0283267296555929,,0.0313867224652844,0.0545454545454545,
"Zip","11050","Port Washington","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,4.60014613948202,90,,,904200,0.724072630054584,2.86689419795222,0.0217474010174741,,0.0246690734055355,0.0609756097560976,
"Zip","11096","Inwood","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,2.61021352602095,100,,,452900,0.421286031042129,2.83832879200727,0.0221086332523737,,0.0750605326876513,0.354838709677419,
"Zip","11201","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,8.42250548023058,96.3,,,1247800,-0.724003500676267,28.904958677686,0.0843099855746112,,0.0798029556650246,0,
"Zip","11203","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,6.66477226597386,100,,,502900,0.963661915278057,8.33692373976734,0.0284251342215152,,0.0527116066903193,0.269230769230769,
"Zip","11204","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,4.26402533084355,100,,,888100,0.14659449706811,3.90780390780391,0.0224580565251662,,0.0297565374211001,0.0606060606060606,
"Zip","11205","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,9.4950069010311,100,,,955200,0.685148097396437,20.3932442651878,0.082324120603015,,0.0741503604531411,0.0138888888888889,
"Zip","11206","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,9.41300641389949,100,,,707400,1.43389733295096,23.5633187772926,0.0509047215154086,,0.119685039370079,0,
"Zip","11207","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,1.80401071689535,87.5,,,383500,-0.699119627136199,4.55288985823337,0.0242764015645371,,0.0467562828755114,0.1875,
"Zip","11209","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,8.32183161484128,100,9.0909,,864600,-0.0924428010168708,28.5077288941736,0.0888167938931297,,0.0500485908649174,0.00970873786407767,
"Zip","11210","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,7.54566858813023,100,2.9412,,793100,0.265486725663717,14.4444444444444,0.0335115370066827,,0.0336520076481836,0.125,
"Zip","11211","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,2.87488836567346,100,,,1078200,-1.60613250593174,-0.0185459940652819,0.00793637544054904,,0.0541549953314659,0,
"Zip","11212","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,6.85962490866282,100,,,422300,0.428061831153389,12.0753715498938,0.0357897229457731,,0.0606060606060606,0.295454545454545,
"Zip","11213","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,3.43833725744905,100,,,944400,-0.620856571608966,-0.746190225959012,0.00989411266412543,,0.0368217054263566,0,
"Zip","11215","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,8.70017049606235,93.75,,,1235600,-1.152,15.1752423564504,0.0539559728067336,,0.0396862021227503,0,
"Zip","11217","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,9.29203539823009,100,,,1283600,-0.0467216944401184,15.6188074220861,0.0567310688688065,,0.0463157894736842,0,
"Zip","11222","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,7.75432329300966,100,,,1016100,1.15480338476854,2.65710244493837,0.0169835646097825,,0.0261194029850746,0,
"Zip","11225","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,7.96866119996752,100,,,938400,1.05535214301098,4.2898421871527,0.0190920716112533,,0.0402075226977951,0,
"Zip","11226","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,6.05017455549241,100,,,699400,-0.327775402593701,13.6866059817945,0.0340277380611953,,0.0285087719298246,0.153846153846154,
"Zip","11228","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,3.42047576520257,100,,,917500,-0.108873162765378,4.91709548313322,0.0234310626702998,,0.0163191296464189,0.166666666666667,
"Zip","11229","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,6.36356255581716,92.86,,,702000,0.529858227123013,8.8034717916925,0.026042735042735,,0.042615484710475,0.0610687022900763,
"Zip","11230","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,7.00901193472436,88.89,,,867700,0.672931894651352,5.27784518320796,0.0255180361876224,,0.0572045331894226,0.00943396226415094,
"Zip","11231","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,6.78330762360965,100,,,1223100,-1.21951219512195,6.73706257090497,0.0277483443708608,,0.029379760609358,0,
"Zip","11235","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,6.5121376958675,87.5,,,622400,0.0321440051430408,26.9426881501122,0.0487050128534705,,0.0828429153463106,0.0546448087431694,
"Zip","11356","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,4.76577088576764,75,,,702500,0.443237060337432,8.21010474430068,0.0295046263345196,,0.0240506329113924,0.157894736842105,
"Zip","11357","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,9.52585856945685,100,,,857700,1.02473498233216,11.2162863070539,0.0356103532703742,,0.0321807600136939,0.0106382978723404,
"Zip","11358","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,6.8539417065844,100,,,854900,0.422882650064607,9.53235105701473,0.0306807813779388,,0.0168302945301543,0.138888888888889,
"Zip","11361","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,7.8826012827799,88.89,,,818000,0.615006150061501,7.7166183829339,0.0275012224938875,,0.032183908045977,0.0178571428571429,
"Zip","11362","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,4.65291873021028,100,,,813700,0.258748151798916,4.89880108289287,0.0224493056408996,,0.0502008032128514,0.0533333333333333,
"Zip","11363","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,7.13566615247219,100,,,953800,0.199600798403194,4.41160372194855,0.0237607464877332,,0.0217391304347826,0,
"Zip","11364","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,8.19274173905984,100,,,743700,0.581552610224506,9.75501770956316,0.0297270404733092,,0.0335365853658537,0.038961038961039,
"Zip","11365","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,5.98522367459609,100,,,827500,0.400388255277845,6.2668550147682,0.0242851963746225,,0.0184254606365159,0.0606060606060606,
"Zip","11366","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,6.74190143703824,100,,,857200,0.480600164107373,5.63154651879236,0.0236327578161455,,0.0262172284644195,0.0357142857142857,
"Zip","11367","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,8.25931639197857,100,,,692100,0,13.6639842338643,0.0470553388238695,,0.087988136431043,0.0112359550561798,
"Zip","11369","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,7.00008118860112,100,,,669500,0.813130552627616,9.11016949152542,0.0305466766243465,,0.0514112903225806,0.156862745098039,
"Zip","11370","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,3.21344483234554,100,,,661300,0.227341618672325,4.55335968379447,0.0168652653863601,,0.0562874251497006,0.0851063829787234,
"Zip","11378","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,6.55922708451733,100,,,700200,0.54566341183228,7.65682656826568,0.027199371608112,,0.031390134529148,0.0857142857142857,
"Zip","11379","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,6.59413818299911,100,,,730500,0.592123381988433,6.61120840630473,0.0241204654346339,,0.0280126849894292,0.0566037735849057,
"Zip","11385","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,8.47121864090282,100,,,664800,0.712013331313437,9.48616600790514,0.0358212996389893,,0.0297107114933542,0.0526315789473684,
"Zip","11411","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,0.958837379231956,90.91,,,459000,-0.520156046814044,4.03445149592022,0.0196383442265795,,0.0768884892086331,0.315789473684211,
"Zip","11412","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,3.51221888446862,100,3.9333,,447300,0.765938274386123,3.42196531791907,0.0176369327073553,,0.0770584095707249,0.337899543378995,
"Zip","11413","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,2.40074693513031,100,3.2708,,455300,-0.153508771929825,4.25921685367529,0.0173555897210631,,0.0761072988147224,0.290983606557377,
"Zip","11414","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,5.38442802630511,100,,,575000,0.349040139616056,8.04208944006013,0.0307478260869565,,0.0608285264813844,0.198275862068965,
"Zip","11417","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,6.60225704311115,100,,,509100,0.791922391605623,8.5501066098081,0.028599489294834,,0.0518754988028731,0.153846153846154,
"Zip","11418","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,6.9952098725339,100,,,556600,0.63279696257458,13.6846405228758,0.0396155228171038,,0.0942100098135427,0.104166666666667,
"Zip","11419","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,5.42583421287651,100,,,507200,0.138203356367226,9.47550183466436,0.0329692429022082,,0.0608638743455497,0.182795698924731,
"Zip","11420","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,5.66777624421531,100,,,495600,0.222446916076845,9.79175897208684,0.0325100887812753,,0.0594779632006846,0.244604316546763,
"Zip","11421","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,7.95323536575465,100,,,539200,1.42964635063958,12.28654727197,0.0335089020771513,,0.0601051840721262,0.2,
"Zip","11422","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,4.07729154826662,100,,,464900,0.41036717062635,6.57955066483265,0.0229318132931813,,0.0658595641646489,0.169117647058824,
"Zip","11423","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,4.77632540391329,100,,,536700,0.0186358553857622,7.7710843373494,0.028112539593814,,0.0416171224732461,0.171428571428571,
"Zip","11426","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,7.25582528213039,100,,,608000,0.879376140700183,8.66845397676497,0.0289391447368421,,0.0332344213649852,0.142857142857143,
"Zip","11427","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,5.46236908338069,,,,566000,0.212464589235128,8.65809176425418,0.0288127208480566,,0.0330999363462763,0.211538461538462,
"Zip","11428","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,5.59551838921815,100,,,506100,0.57631160572337,6.8172224567328,0.0259751037344398,,0.0465858328015316,0.150684931506849,
"Zip","11429","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,3.34253470812698,100,,,463000,0.849488128947942,3.02625723186471,0.012233261339093,,0.0589131538852209,0.28448275862069,
"Zip","11432","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,6.30754242104409,100,,,718600,-0.125086865879083,10.980694980695,0.0370651266351238,,0.0643176733780761,0.0608695652173913,
"Zip","11433","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,6.05504587155963,100,,,457700,1.23866401238664,7.99905615856536,0.029584880926371,,0.0824891461649783,0.350877192982456,
"Zip","11434","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,5.15791182917918,92.86,3.4965,,446900,0.834837545126354,7.22168905950096,0.025318863280376,,0.0699426111908178,0.307692307692308,
"Zip","11435","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,7.07396281562069,100,,,476400,1.27551020408163,13.2667617689016,0.0353988245172123,,0.109046849757674,0.103703703703704,
"Zip","11436","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,4.71381018105058,100,,,436100,0.66943674976916,7.91883197228409,0.0269502407704656,,0.0867865519937451,0.45045045045045,
"Zip","11501","Mineola","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,5.87967849313956,100,,,539800,0.746547219111609,4.57187136768694,0.0239940718784735,,0.028169014084507,0.0740740740740741,
"Zip","11507","Albertson","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,2.88706665584152,100,,,671300,0.448900194523418,0.75041272699985,0.0128511842693282,,0.029126213592233,0.133333333333333,
"Zip","11509","Atlantic Beach","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,3.12251359909069,100,,,872000,-0.0343918376705262,-6.14573242923259,0.0150711009174311,,0.068649885583524,0,
"Zip","11510","Baldwin","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,3.11764228302346,100,,,427500,0.352112676056338,6.2375745526839,0.0251649122807018,,0.0937435897435897,0.262582056892779,
"Zip","11514","Carle Place","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,4.9598116424454,100,,,524700,0.459506031016657,5.57344064386318,0.0247970268724986,,0.0424778761061947,0.125,
"Zip","11516","Cedarhurst","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,6.22148250385646,,,,697900,0.330649798734905,-0.810119386014781,0.0247055452070497,,0.0314207650273224,0,
"Zip","11518","East Rockaway","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,4.36145165218803,100,,,492500,0.510204081632653,4.36533163805891,0.0237299492385787,,0.0462121212121212,0.180327868852459,
"Zip","11520","Freeport","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,4.29244134123569,100,,,371200,0.896982875781462,7.62539866628008,0.0306815732758621,,0.133909287257019,0.295698924731183,
"Zip","11530","Garden City","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,4.80717707233904,100,,,861300,0.34952813701503,4.2862332001453,0.0221815859746894,,0.0231839258114374,0.0666666666666667,
"Zip","11542","Glen Cove","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,4.94844523828854,100,,,557100,0.741410488245931,6.58121293284867,0.0212295817626997,,0.0566379700951518,0.184,
"Zip","11545","Glen Head","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,3.73223999350491,100,,,946200,1.07894455720543,-0.473335437046387,0.0148414711477489,,0.0301089045483664,0.170212765957447,
"Zip","11550"," Hempstead","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,4.98254445075911,87.5,,,354700,1.22716894977169,12.8180661577608,0.0410967014378347,,0.203062046736503,0.277777777777778,
"Zip","11552","West Hempstead","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,5.2220508240643,100,,,480800,0.860079714705265,5.71679859278804,0.0235794509151415,,0.0544025157232704,0.190751445086705,
"Zip","11553","Uniondale","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,2.02646748396525,100,,,360400,0.670391061452514,4.58502611723738,0.0224306326304107,,0.154766653370562,0.239690721649485,
"Zip","11554","East Meadow","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,6.21579930177803,100,,,479400,0.947567909033481,6.43872113676732,0.0251731330830205,,0.0372065260644648,0.219251336898396,
"Zip","11557","Hewlett","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,6.26613623447268,100,,,678700,0.682391336596944,6.16299077115595,0.0272491527921026,,0.0244857982370225,0.12,
"Zip","11558","Island Park","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,7.1169927742145,100,,,481500,1.36842105263158,8.2752417360018,0.0325358255451713,,0.0661252900232019,0.192982456140351,
"Zip","11559","Lawrence","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,8.24713810181051,,,,1258800,1.19784548597154,6.99532511687208,0.0303376231331427,,0.0212765957446809,0.0625,
"Zip","11560","Locust Valley","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,3.23374198262564,,,,773200,0.729546638874414,2.22104706504495,0.0186277806518365,,0.0439952437574316,0.189189189189189,
"Zip","11561","Long Beach","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,3.28489080133149,72.73,,,543700,1.05947955390335,4.94113105578074,0.0232242045245541,,0.0722326454033771,0.0995670995670996,
"Zip","11563","Lynbrook","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,4.40366972477064,100,,,473900,0.36001694197374,5.10090929252606,0.0235640430470563,,0.0406470344255496,0.142857142857143,
"Zip","11565","Malverne","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,4.67971096858001,100,,,490200,0.677757239679606,4.23134169678928,0.0197205222358221,,0.0304837640821736,0.130434782608696,
"Zip","11566","Merrick","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,4.88349435739222,92.86,,,542400,0.556173526140156,5.95819495995312,0.0256139380530973,,0.0357020840450974,0.157894736842105,
"Zip","11568","Old Westbury","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,4.00828123731428,,,,2365700,0.433029080874549,3.9685330051859,0.0216012173986557,,0.0375,0.0833333333333333,
"Zip","11569","Point Lookout","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,4.72030526914021,100,,,704400,0.313301053830817,-4.96492174851592,0.01828222600795,,0.0530973451327434,0,
"Zip","11570","Rockville Centre","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,1.5531379394333,83.33,,,698200,-0.157300157300157,3.7444279346211,0.0169808077914637,,0.0355861244019139,0.184873949579832,
"Zip","11572","Oceanside","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,5.04587155963303,85.71,,,495000,0.855745721271394,6.04113110539846,0.0274888888888889,,0.0421029182445979,0.195767195767196,
"Zip","11575","Roosevelt","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,2.6199561581554,0,,,344800,0.818713450292398,9.98405103668262,0.0362703016241299,,0.183571873055383,0.305084745762712,
"Zip","11576","Roslyn","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,2.98286920516359,100,,,1082200,0.604257692665241,-0.202877167097012,0.00847532803548323,,0.0237324703344121,0.113636363636364,
"Zip","11577","Roslyn Heights","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,3.31655435576845,66.67,,,911500,0.773908236594804,4.29061784897025,0.0221952825013714,,0.0254854368932039,0.142857142857143,
"Zip","11579","Sea Cliff","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,7.52374766582772,100,,,716400,0.759493670886076,3.16820276497696,0.0224483528754886,,0.0481430536451169,0,
"Zip","11580","Valley Stream","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,4.04643987984087,100,,,444500,0.520126639529625,5.88375416865174,0.0263622047244094,,0.0778282411230388,0.244031830238727,
"Zip","11581","Valley Stream","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,3.90435982788017,100,,,481500,0.584917484854815,3.88349514563107,0.0208722741433023,,0.0511444921316166,0.286713286713287,
"Zip","11590","Westbury","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,5.13599090687667,100,,,483900,0.728559533721898,7.55723494109802,0.0285100227319695,,0.0808418568056648,0.282238442822384,
"Zip","11596","Williston Park","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,7.06503206949744,,,,653100,0.415129151291513,7.9682592163994,0.0320287857908437,,0.0255376344086021,0.0789473684210526,
"Zip","11598","Woodmere","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,4.73329544531948,100,,,768600,0.536298234139961,3.83680086463118,0.0234231069476971,,0.022400919012062,0.128205128205128,
"Zip","11691","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,5.23666477226597,100,,,436200,0.622837370242215,8.39960238568588,0.0280972031178359,,0.0766580534022395,0.235955056179775,
"Zip","11693","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,2.51441097669887,66.67,,,387500,0.964043772798332,7.63888888888889,0.02728,,0.135399673735726,0.120481927710843,
"Zip","11694","New York","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,3.66404156856377,80,,,837500,0.467850287907869,7.52343047888047,0.0290125373134329,,0.0949185043144775,0.0606060606060606,
"Zip","11701","Amityville","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,0.601607534302184,,,,329900,-1.99049316696376,9.4195688225539,0.0258441952106698,,0.177263969171484,0.202173913043478,
"Zip","11702","Babylon","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,0.861411057887473,,,,416800,-0.619933237958989,-0.501312962520888,0.0288675623800383,,0.0676442762535478,0.160839160839161,
"Zip","11703","North Babylon","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,3.78420069822197,,,,360500,1.6065388951522,7.41954707985697,0.0159750346740637,,0.0964532871972318,0.251121076233184,
"Zip","11704","West Babylon","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,1.26410651944467,,,,347100,-0.258620689655172,9.70290771175727,0.0225036012676463,,0.123387096774194,0.183006535947712,
"Zip","11705"," Islip","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,1.29333441584801,,,,413700,-0.79136690647482,3.16708229426434,0.0233430021754895,,0.0674846625766871,0.0779220779220779,
"Zip","11706"," Islip","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,1.29901761792644,,,,322100,-0.432766615146832,7.83394710411784,0.0323750388078237,,0.148196937263297,0.241111111111111,
"Zip","11709","Bayville","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,3.26378176504019,,,,547800,0.587587219977965,3.65184484389782,0.0122690763052209,,0.0459893048128342,0.0930232558139535,
"Zip","11710","Bellmore","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,5.40472517658521,100,,,499100,0.930232558139535,4.9190666386378,0.0227629733520336,,0.0392007611798287,0.194174757281553,
"Zip","11713","Bellport","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,0.440042218072583,,,,311000,-0.70242656449553,1.63398692810458,0.0317459807073954,,0.123188405797101,0.161764705882353,
"Zip","11714","Bethpage","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,4.65373061622148,100,,,457000,0.594320933303984,5.08162796045068,0.021512035010941,,0.0458265139116203,0.135714285714286,
"Zip","11715","Blue Point","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,2.04595274823415,,,,391000,-1.0126582278481,8.79243183082916,0.0274578005115089,,0.0836762688614541,0.163934426229508,
"Zip","11716"," Islip","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,0.215961678980271,,,,381900,-1.1901681759379,-4.50112528132033,0.0096753076721654,,0.0505569837189375,0.186440677966102,
"Zip","11717"," Islip","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,2.69789721523098,,,,304300,0.0328731097961867,11.3836017569546,0.0397502464673021,,0.215260684716939,0.1995841995842,
"Zip","11718"," Islip","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,0.0446537306162215,,,,413200,-1.64246607950488,-10.40763226366,-0.00847773475314617,,0.101214574898785,0.06,
"Zip","11719","Brookhaven","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,1.13745230169684,,,,365600,-0.948252506095909,3.51075877689694,0.0326258205689278,,0.0917431192660551,0.2,
"Zip","11720","Centereach","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,0.684419907444995,,,,323600,-0.0926211793763507,5.4415118931248,0.018445611866502,,0.111246943765281,0.184615384615385,
"Zip","11721","Centerport","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,6.94812048388406,,,,550500,0.990643918547055,14.3302180685358,0.0190009082652134,,0.0608228980322004,0.0735294117647059,
"Zip","11722"," Islip","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,0.442477876106195,,,,272100,-0.511882998171846,6.16465079984393,0.028180815876516,,0.204803635183382,0.210776545166403,
"Zip","11724","Cold Spring Harbor","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,0.693350653568239,,,,1100300,-0.398298180501494,-13.9583984985924,-0.00401526856311918,,0.0434782608695652,0.0526315789473684,
"Zip","11725","Commack","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,1.81212957700739,,,,456000,-0.196979645436638,2.08193418401612,0.0266140350877193,,0.0521795147090402,0.152263374485597,
"Zip","11726","Copiague","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,2.63213444832346,,,,311500,-1.39284583729028,16.7541229385307,0.0526805778491173,,0.203450025367834,0.199501246882793,
"Zip","11727","Coram","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,1.6327027685313,,,,312200,-0.191815856777494,8.28997571973638,0.0292216527866751,,0.127288087862574,0.194690265486726,
"Zip","11729","Deer Park","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,1.19428432248112,,,,364500,-0.843307943416757,7.80834072759539,0.0247626886145405,,0.102178004840011,0.205263157894737,
"Zip","11730"," Islip","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,0.0706340829747504,,,,367800,-0.809061488673139,-1.44694533762058,-0.00676998368678627,,0.0798422868408083,0.191358024691358,
"Zip","11731","East Northport","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",,2.71494682146627,,,,457500,-0.0655307994757536,3.83567862006355,0.0275672131147542,,0.0475787692958342,0.151111111111111,
