"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02"
"06360","Norwich","CT","New London","New London",417,179900,177400,174950,174900,169400,164900,159700,147000,159900,151500,157450,142950,149900,139900,139250,134900,149900,159900,168700,174900,169900,164900,161000,155200,149900,149900,144950,145000,149900,144900,145000,149900,158900,149000,149450,150000,149750,149500,149500,157500,148700,139900,139900,135000,139900,139900,139900,131000,134950,144950,139900,139900,141000,130000,134900,139900,139900,136400,130000,134850,139900,139900,139900,139900,139000,128750,127900,129900,125000,125000,128500,128500,125000,125000,124900,124900,117500,119900,115900,115900,120950,119900,119500,119500,119000,119000,119000,119000,109900,118750,119000,122250,131900,124950,116400,116900,119000,119900
"32714","Altamonte Springs","FL","Orlando","Seminole",418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74950,74900,69000,69900,66450,69000,69900,74900,69450,72900,73000,77900,74450,74450,76900,76450,74950,73450,69900,69700,75000,74950,81450,86000,80000,85000,85000,98375,98375,85000,84975,85000,88400,89500,89000,89250,87000,95850,97000,96700,98250,98750,98000,97000,93250,86250,89950,89000,90000,90000,95700,94900
"60707","Elmwood Park","IL","Chicago","Cook",419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84900,84950,81050,84000,92950,84900,99000,1e+05,99900,96900,89900,90000,91350,1e+05,94900,94900,99900,99900,99900,109900,99450,104500,101950,104000,105000,104900,109000,119000,110500,118400,124450,119950,124900,124900,125200,125750,134900,126500,127450,137000,139900,139900,140000,139950,138700,139900,138400,129900,129700,130975,136950,122445
"53051","Menomonee Falls","WI","Milwaukee","Waukesha",420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314900,312900,295900,289780,289890,267400,249900,287500,288750,324900,349900,352400,349900,352400
"32507","Pensacola","FL","Pensacola","Escambia",421,349900,375000,389000,385000,350000,360000,375000,372450,385000,376000,385000,395000,399000,389000,395000,389000,379500,379000,369000,352500,359000,350000,350000,357900,359000,359000,354000,350000,345000,349900,354000,350000,352450,349000,359900,367000,384900,389900,359900,362450,359000,352450,354900,365000,365000,380000,389000,391750,389000,369900,367000,385900,379000,379000,395000,399000,444500,472400,477450,475000,474900,476950,467000,472450,479000,465000,458000,439500,429900,423449.5,434950,465000,465000,439750,445000,465000,409500,389000,396000,399950,379900,385000,397450,429940,489900,425000,499000,520000,527450,535000,475000,454500,484000,450000,449000,439000,449000,430000
"92054","Oceanside","CA","San Diego","San Diego",422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569900,559900,569900,565000,579000,559500,562500,569000,549900,536950,524888,547000,477000,475000,475000,549000,499888,545000,582500,549990,495000,499000,524500,529944,549000,549000,544000,549444,577888,565888,575000,550000,549500,524888,519000,549000,559000,524888,522000,549000,507000,589900,585000,599888,584900,582450,599000,650000,559000,634450,662000,610000,649000
"33130","Miami","FL","Miami-Fort Lauderdale","Miami-Dade",423,185000,185000,185000,199000,199000,198950,190950,187000,198950,189450,199000,199900,198900,229950,210000,209900,220000,225000,229000,229000,240000,240450,265900,260000,249000,257000,273500,288900,295000,296000,290000,289500,310000,290000,319500,315000,303950,325000,349500,350000,355000,372500,375000,365000,367497.5,360000,360000,359000,355000,355000,372500,379000,380000,380000,392900,389500,399900,399900,420000,418500,409900,4e+05,4e+05,403000,395000,395000,405000,404450,405000,410000,429000,439900,439000,430000,420000,425000,416450,416950,425000,425000,425000,410000,403000,410000,420000,410000,399949.5,397750,399000,415000,430000,445000,444890,449000,450000,460000,465000,458000
"30126","Mableton","GA","Atlanta","Cobb",424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209900,215000,214900,215000,229350,220000,229900,220000,217250,216000,207750,210000,216000,202750,225000,240000,255000,264900,265000,257450,239900,236750,232450,235000
"60120","Elgin","IL","Chicago","Kane",425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129900,137400,136750,135000,135000,135000,142000,139950,134900,134900,132400,130000
"48430","Fenton Township","MI","Flint","Genesee",426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239900,239900,244900,237400,215000,219900,229900,232150,219900,190000,189900,180000
