"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2018-02-28,"10025","NY","New York","New York","New York",0,3509,-0.00538548752834467,-0.0187360178970917,-0.0129395218002813,22431
2018-02-28,"60657","IL","Chicago","Cook","Chicago",1,1872,-0.0026638252530634,-0.0131787032156036,-0.00425531914893617,32223
2018-02-28,"10023","NY","New York","New York","New York",2,3782,-0.0127903941529627,-0.0349578974228119,-0.0140771637122002,29114
2018-02-28,"75070","TX","Dallas-Fort Worth","Collin","McKinney",3,1908,-0.00365535248041775,-0.0108864696734059,-0.0154798761609907,28948
2018-02-28,"77494","TX","Houston","Fort Bend","Cinco Ranch",4,2191,0.00412465627864345,0.0148216767021769,0.0247895229186155,31576
2018-02-28,"60614","IL","Chicago","Cook","Chicago",5,2072,-0.00528084493518963,-0.0244821092278719,-0.0217186024551464,33150
2018-02-28,"79936","TX","El Paso","El Paso","El Paso",6,1002,0.000999000999000999,0.00906344410876133,0.0100806451612903,31486
2018-02-28,"77084","TX","Houston","Harris","Houston",7,1445,0.00208044382801664,0.00696864111498258,0.00837404047452896,26718
2018-02-28,"10002","NY","New York","New York","New York",8,3692,-0.0067258541834813,-0.0237969328397673,0.0126165660998354,9172
2018-02-28,"10467","NY","New York","Bronx","New York",9,1802,0.000555247084952804,0.0112233445566779,0.0713436385255648,7339
2018-02-28,"60640","IL","Chicago","Cook","Chicago",10,1608,0.00311915159076731,0,0.00878293601003764,22477
2018-02-28,"77449","TX","Houston","Harris","Houston",11,1446,0.00138504155124654,0.00626304801670146,0.00696378830083566,31979
2018-02-28,"94109","CA","San Francisco","San Francisco","San Francisco",12,4392,0.00136798905608755,-0.00362976406533575,-0.0136986301369863,9561
2018-02-28,"11226","NY","New York","Kings","New York",13,2291,0.00262582056892779,0.0168664003550821,0.0577100646352724,10575
2018-02-28,"10016","NY","New York","New York","New York",14,3658,-0.00894066648604714,-0.0266098988823842,0.0066042927903137,26908
2018-02-28,"11375","NY","New York","Queens","New York",15,2103,0.000951927653498334,0.00333969465648855,-0.0204937121564974,22413
2018-02-28,"11235","NY","New York","Kings","New York",16,2285,0.000876040297853701,0.00794000882223202,0.0115095174856131,16914
2018-02-28,"37013","TN","Nashville","Davidson","Nashville",17,1456,0.00275482093663912,0.00691562932226833,0.0260747004933051,22726
2018-02-28,"90250","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Hawthorne",18,2683,0.00224131490474412,0.0139833711262283,0.0634165675782798,14870
2018-02-28,"60647","IL","Chicago","Cook","Chicago",19,1790,0.00111856823266219,-0.00665926748057714,0.0170454545454545,20165
2018-02-28,"37211","TN","Nashville","Davidson","Nashville",20,1546,0.00129533678756477,0.00520156046814044,0.0306666666666667,20517
2018-02-28,"10009","NY","New York","New York","New York",21,3767,-0.00972660357518402,-0.0343501666239426,-0.0081621906266456,9251
2018-02-28,"78660","TX","Austin","Travis","Pflugerville",22,1627,-0.00306372549019608,-0.00550122249388753,-0.0109422492401216,23295
2018-02-28,"60618","IL","Chicago","Cook","Chicago",23,1826,-0.00218579234972678,-0.0151024811218986,0.00164563905650027,20788
2018-02-28,"10029","NY","New York","New York","New York",24,2972,-0.00900300100033345,-0.0181698050875454,-0.0132802124833997,5782
2018-02-28,"10011","NY","New York","New York","New York",25,4227,-0.0126138752627891,-0.037129840546697,0.00165876777251185,21512
2018-02-28,"10128","NY","New York","New York","New York",26,3342,-0.00565307944064267,-0.00149387511204063,-0.00506103006847276,22879
2018-02-28,"77573","TX","Houston","Galveston","League City",27,1985,-0.00100654252642174,0.00303183425972713,0.0148261758691207,26004
2018-02-28,"77584","TX","Houston","Brazoria","Pearland",28,1885,0.00265957446808511,0.00694444444444444,-0.014636696288552,22764
2018-02-28,"28269","NC","Charlotte","Mecklenburg","Charlotte",29,1354,0.00222057735011103,0.00894187779433681,0.0407378939277479,26177
2018-02-28,"11201","NY","New York","Kings","New York",30,2929,-0.00509510869565217,-0.0161236143768895,0.021625392396233,20358
2018-02-28,"79912","TX","El Paso","El Paso","El Paso",31,1222,-0.00407497962510187,-0.00972447325769854,-0.0200481154771451,20964
2018-02-28,"78572","TX","McAllen","Hidalgo","Mission",32,1074,0.00845070422535211,0.0396902226524685,0,20099
2018-02-28,"94565","CA","San Francisco","Contra Costa","Pittsburg",33,2233,-0.000894854586129754,0.00224416517055655,0.0623215984776403,22279
2018-02-28,"30349","GA","Atlanta","Clayton","Riverdale",34,1147,0.00262237762237762,0.00879507475813544,0.0630213160333642,23999
2018-02-28,"20002","DC","Washington","District of Columbia","Washington",35,2626,-0.00755857898715042,-0.0288461538461538,-0.0153730783652043,18635
2018-02-28,"90046","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",36,3879,0.00518268981601451,0.00936768149882904,-0.0114678899082569,11061
2018-02-28,"78130","TX","San Antonio","Comal","New Braunfels",37,1457,-0.00137080191912269,-0.00749318801089918,0.00621546961325967,21793
2018-02-28,"78613","TX","Austin","Williamson","Cedar Park",38,1721,0.00116346713205352,-0.00289687137891078,0,23738
2018-02-28,"20009","DC","Washington","District of Columbia","Washington",39,2691,-0.00774336283185841,-0.0299206921413122,-0.0340990667623833,15939
2018-02-28,"75052","TX","Dallas-Fort Worth","Dallas","Grand Prairie",40,1587,0.00252684775742262,0.00761904761904762,0.0325309043591412,25195
2018-02-28,"10462","NY","New York","Bronx","New York",41,1663,-0.00893921334922527,0.00910194174757281,-0.0165582495564755,18630
2018-02-28,"10456","NY","New York","Bronx","New York",42,1894,0.00105708245243129,0.0101333333333333,0.034407427635172,3302
2018-02-28,"37042","TN","Clarksville","Montgomery","Clarksville",43,948,0.00105596620908131,0.00851063829787234,0.025974025974026,26334
2018-02-28,"10003","NY","New York","New York","New York",44,4086,-0.00873362445414847,-0.0229555236728838,0.0230345518277416,20669
2018-02-28,"77429","TX","Houston","Harris","Cypress",45,1748,0.00402067777139575,0.0121598147075854,0.00459770114942529,25894
2018-02-28,"11206","NY","New York","Kings","New York",46,2578,-0.00463320463320463,-0.0164059519267455,-0.0297327813323297,8597
2018-02-28,"63376","MO","St. Louis","Saint Charles","Saint Peters",47,1450,0.00554785020804438,0.013277428371768,0.0261854210898797,27607
2018-02-28,"60613","IL","Chicago","Cook","Chicago",48,1665,0.00120264582080577,-0.0011997600479904,-0.000600240096038415,25424
2018-02-28,"77479","TX","Houston","Fort Bend","Sugar Land",49,2290,0.00394563787812363,0.00306614104248795,-0.033347403967919,26606
2018-02-28,"30044","GA","Atlanta","Gwinnett","Lawrenceville",50,1361,0.00665680473372781,0.0134028294862249,0.0477290223248653,23914
2018-02-28,"73099","OK","Oklahoma City","Canadian","Yukon",51,1237,0.00243111831442464,0.00405844155844156,0.0139344262295082,25756
2018-02-28,"77036","TX","Houston","Harris","Houston",52,1294,0.00387897595034911,0.0133124510571652,0.0093603744149766,10564
2018-02-28,"77433","TX","Houston","Harris","Cypress",53,1748,0.00633275762809442,0.0156885531667635,0.00402067777139575,24955
2018-02-28,"10463","NY","New York","Bronx","New York",54,1964,-0.00152516522623284,-0.00405679513184584,0.00357690342360756,7488
2018-02-28,"11230","NY","New York","Kings","New York",55,2271,0,0.00220653133274492,-0.0130378096479791,11784
2018-02-28,"60629","IL","Chicago","Cook","Chicago",56,1437,0.00279134682484299,0.00209205020920502,0.0198722498225692,20840
2018-02-28,"11209","NY","New York","Kings","New York",57,2330,-0.00171379605826907,0.00647948164146868,0.0296067167476801,15498
2018-02-28,"60625","IL","Chicago","Cook","Chicago",58,1632,0.00245700245700246,0.003690036900369,0.0193628981886321,16819
2018-02-28,"30043","GA","Atlanta","Gwinnett","Lawrenceville",59,1496,0.00200937709310114,0.00537634408602151,0.031013094417643,24460
2018-02-28,"75034","TX","Dallas-Fort Worth","Collin","Frisco",60,2515,0.00640256102440976,0.00319106501794974,-0.00396039603960396,16997
2018-02-28,"11212","NY","New York","Kings","New York",61,2209,-0.000452488687782805,-0.00585058505850585,-0.000904568068747173,5959
2018-02-28,"75287","TX","Dallas-Fort Worth","Dallas","Dallas",62,2023,0.00247770069375619,0.0109945027486257,0.0269035532994924,6766
2018-02-28,"28277","NC","Charlotte","Mecklenburg","Charlotte",63,1831,-0.0010911074740862,-0.00866269626421224,-0.0124056094929881,23885
2018-02-28,"10024","NY","New York","New York","New York",64,3897,-0.0166540499621499,-0.0548144554935726,-0.0453209211170995,19284
2018-02-28,"85032","AZ","Phoenix","Maricopa","Phoenix",65,1380,0.00145137880986938,0.00145137880986938,0.0494296577946768,21569
2018-02-28,"07030","NJ","New York","Hudson","Hoboken",66,2750,0.000727802037845706,-0.0118577075098814,-0.0350877192982456,22302
2018-02-28,"11214","NY","New York","Kings","New York",67,2174,-0.00183654729109275,-0.012267151294866,-0.0198376916140667,12009
2018-02-28,"21234","MD","Baltimore","Baltimore","Parkville",68,1629,0,-0.00122624156958921,0.0206766917293233,21952
2018-02-28,"33160","FL","Miami-Fort Lauderdale","Miami-Dade","Sunny Isles Beach",69,2200,0.00273473108477666,0.0105649977032614,-0.00677200902934537,47681
2018-02-28,"78521","TX","Brownsville","Cameron","Brownsville",70,850,-0.00932400932400932,-0.0351872871736663,-0.0207373271889401,21381
2018-02-28,"23464","VA","Virginia Beach","Virginia Beach City","Virginia Beach",71,1548,0.00129366106080207,0.00129366106080207,0.00519480519480519,24717
2018-02-28,"77077","TX","Houston","Harris","Houston",72,2047,0.00490918016691213,0.0199302441454908,0.0214570858283433,12495
2018-02-28,"94501","CA","San Francisco","Alameda","Alameda",73,3324,0.00483675937122128,0.0103343465045593,0.0459408432976715,15142
2018-02-28,"30096","GA","Atlanta","Gwinnett","Duluth",74,1446,0.00207900207900208,0.00696378830083566,0.035075161059413,15440
2018-02-28,"78704","TX","Austin","Travis","Austin",75,2156,-0.00323624595469256,-0.00919117647058824,-0.0159744408945687,14057
2018-02-28,"98052","WA","Seattle","King","Redmond",76,2641,-0.00264350453172205,-0.0127102803738318,0.0272267600155581,19679
2018-02-28,"77379","TX","Houston","Harris","Tomball",77,1837,0.00712719298245614,0.0216907675194661,0.0274049217002237,25036
2018-02-28,"75243","TX","Dallas-Fort Worth","Dallas","Dallas",78,1499,0.00200534759358289,0.00604026845637584,0.0380886426592798,11294
2018-02-28,"11221","NY","New York","Kings","New York",79,2449,-0.00689375506893755,-0.0152794531564133,-0.0109046849757674,13736
2018-02-28,"78245","TX","San Antonio","Bexar","San Antonio",80,1298,0.00231660231660232,0.00933125972006221,0.0334394904458599,20552
2018-02-28,"11229","NY","New York","Kings","New York",81,2257,0.00133096716947649,0.00400355871886121,-0.0174140182847192,15464
2018-02-28,"08701","NJ","New York","Ocean","Lakewood",82,1900,-0.00367068694284216,-0.00367068694284216,0.0160427807486631,21467
2018-02-28,"11207","NY","New York","Kings","New York",83,2216,-0.00314889788573999,-0.0102724430549352,-0.0224966916629907,12430
2018-02-28,"60619","IL","Chicago","Cook","Chicago",84,1345,0,-0.00222551928783383,0.00824587706146927,16391
2018-02-28,"90034","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",85,3500,0.0037281330656725,0.00315276583548295,0.00430416068866571,8210
2018-02-28,"94110","CA","San Francisco","San Francisco","San Francisco",86,4730,-0.00063384745404606,-0.00483904902167052,0.0176419965576592,13459
2018-02-28,"78666","TX","Austin","Hays","San Marcos",87,1400,0,-0.0189208128941836,-0.0271021542738013,11752
2018-02-28,"30024","GA","Atlanta","Gwinnett","Suwanee",88,1895,0.00158562367864693,-0.00105429625724829,0.0315732172019597,22770
2018-02-28,"60610","IL","Chicago","Cook","Chicago",89,1833,-0.0102591792656587,-0.031183932346723,0.00714285714285714,28342
2018-02-28,"10019","NY","New York","New York","New York",90,3772,-0.00971383565240221,-0.0288362512873326,-0.0179640718562874,20659
2018-02-28,"44107","OH","Cleveland","Cuyahoga","Lakewood",91,1212,-0.00492610837438424,-0.0202101859337106,-0.00737100737100737,15230
2018-02-28,"75067","TX","Dallas-Fort Worth","Denton","Lewisville",92,1656,0.00120918984280532,0.00363636363636364,0.0272952853598015,12128
2018-02-28,"33025","FL","Miami-Fort Lauderdale","Broward","Miramar",93,1653,0.00121138703815869,0.00425273390036452,0.00977397678680513,25052
2018-02-28,"33411","FL","Miami-Fort Lauderdale","Palm Beach","Royal Palm Beach",94,1926,-0.000518941359626362,0.0015600624024961,0.00732217573221757,30491
2018-02-28,"33139","FL","Miami-Fort Lauderdale","Miami-Dade","Miami Beach",95,2074,-0.000481927710843373,0.00533204071740184,-0.0276605719643694,33098
2018-02-28,"11377","NY","New York","Queens","New York",96,2196,-0.000909918107370337,-0.0165696372592924,-0.0192050022331398,11766
2018-02-28,"90044","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",97,2377,0.00380067567567568,0.0119199659429544,0.0843978102189781,13556
2018-02-28,"48197","MI","Ann Arbor","Washtenaw","Ypsilanti",98,1633,0.0251098556183302,0.0624593363695511,0.0652315720808871,16821
2018-02-28,"02169","MA","Boston","Norfolk","Quincy",99,2243,0.00582959641255605,-0.00311111111111111,-0.00311111111111111,14937
2018-02-28,"23462","VA","Virginia Beach","Virginia Beach City","Virginia Beach",100,1308,0,0.00306748466257669,0.0147401086113266,21944
2018-02-28,"90805","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Long Beach",101,2294,0.000436109899694723,0.00746596398770312,0.0600739371534196,15492
2018-02-28,"66062","KS","Kansas City","Johnson","Olathe",102,1754,0.0068886337543054,0.0185830429732869,0.00515759312320917,23670
2018-02-28,"44035","OH","Cleveland","Lorain","Elyria",103,838,-0.00119189511323004,-0.00593119810201661,0.0133010882708585,21011
2018-02-28,"95630","CA","Sacramento","Sacramento","Folsom",104,2239,0.000894054537326777,0.00584007187780773,0.0172648796001817,22060
2018-02-28,"90650","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Norwalk",105,2333,0.00128755364806867,0.000428816466552316,0.034589800443459,22058
2018-02-28,"11234","NY","New York","Kings","New York",106,2246,0.00089126559714795,0.0040232454179705,-0.0264412657130472,21215
2018-02-28,"92683","CA","Los Angeles-Long Beach-Anaheim","Orange","Westminster",107,2837,0.00176553672316384,0.00460339943342776,0.04186558942343,18098
2018-02-28,"85710","AZ","Tucson","Pima","Tucson",108,1136,0.00353356890459364,0.00353356890459364,0.0626753975678204,17105
2018-02-28,"19143","PA","Philadelphia","Philadelphia","Philadelphia",109,1111,0.00542986425339366,0.01183970856102,0.0373482726423903,23038
2018-02-28,"78745","TX","Austin","Travis","Austin",110,1648,0,-0.000606428138265616,-0.00242130750605327,17310
2018-02-28,"11355","NY","New York","Queens","New York",111,2208,-0.0036101083032491,-0.0169189670525378,-0.0160427807486631,13892
2018-02-28,"10314","NY","New York","Richmond","New York",112,2152,0.00186219739292365,-0.00139211136890951,0.00326340326340326,24931
2018-02-28,"60617","IL","Chicago","Cook","Chicago",113,1341,0.00299177262528048,0.00149365197908887,0.0275862068965517,20708
2018-02-28,"30281","GA","Atlanta","Henry","Stockbridge",114,1249,0.00563607085346216,0.0237704918032787,0.0832610581092801,20746
2018-02-28,"32210","FL","Jacksonville","Duval","Jacksonville",115,1037,0.00973709834469328,0.0176643768400393,0.0297914597815293,19993
2018-02-28,"37075","TN","Nashville","Sumner","Hendersonville",116,1681,0.0041816009557945,0.00478182904961148,-0.0076741440377804,22651
2018-02-28,"94558","CA","Napa","Napa","Napa",117,2833,0.00926255789098682,0.0430780559646539,0.0942448821938973,16674
2018-02-28,"60611","IL","Chicago","Cook","Chicago",118,1908,-0.013953488372093,-0.037821482602118,-0.00209205020920502,30332
2018-02-28,"11215","NY","New York","Kings","New York",119,2727,-0.00836363636363636,-0.0236305048335124,0.0137546468401487,19588
2018-02-28,"90026","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",120,2920,0,-0.0191467920725563,-0.00848896434634975,9662
2018-02-28,"85225","AZ","Phoenix","Maricopa","Chandler",121,1353,0.00296515937731653,0.00894854586129754,0.0407692307692308,20097
2018-02-28,"91910","CA","San Diego","San Diego","Chula Vista",122,2434,-0.000410677618069815,0.00205846027171676,0.0527681660899654,16348
2018-02-28,"87111","NM","Albuquerque","Bernalillo","Albuquerque",123,1368,-0.00073046018991965,0.00146412884333821,0.0224215246636771,18848
2018-02-28,"28027","NC","Charlotte","Cabarrus","Concord",124,1403,0.000713266761768902,-0.000712250712250712,0.0392592592592593,21475
2018-02-28,"06010","CT","Hartford","Hartford","Bristol",125,1446,-0.00686813186813187,-0.0176630434782609,-0.0353569046030687,19875
2018-02-28,"78240","TX","San Antonio","Bexar","San Antonio",126,1353,0.000739644970414201,0.00148038490007402,0.0142428785607196,12119
2018-02-28,"87114","NM","Albuquerque","Bernalillo","Albuquerque",127,1294,0.00154798761609907,0.0109375,0.0385232744783307,20745
2018-02-28,"89108","NV","Las Vegas","Clark","Las Vegas",128,1172,0.00687285223367698,0.013840830449827,0.0654545454545455,19609
2018-02-28,"85308","AZ","Phoenix","Maricopa","Glendale",129,1453,0.00276052449965493,0.00623268698060942,0.0290368271954674,21852
2018-02-28,"11211","NY","New York","Kings","New York",130,2822,-0.00982456140350877,-0.0348837209302326,-0.048870913380519,12520
2018-02-28,"17603","PA","Lancaster","Lancaster","Lancaster",131,1149,0.000871080139372822,0.00437062937062937,0.0351351351351351,19093
2018-02-28,"93722","CA","Fresno","Fresno","Fresno",132,1338,0.0045045045045045,0.0174904942965779,0.0348027842227378,20328
2018-02-28,"80134","CO","Denver","Douglas","Parker",133,2397,0.00629722921914358,0.0156779661016949,0.0230473751600512,21379
2018-02-28,"48180","MI","Detroit","Wayne","Taylor",134,998,0.00503524672708963,0.00808080808080808,0.059447983014862,21805
2018-02-28,"85281","AZ","Phoenix","Maricopa","Tempe",135,1345,0.00148920327624721,0.00448095593726662,0.0338201383551115,13165
2018-02-28,"78577","TX","McAllen","Hidalgo","Pharr",136,904,0.00332963374028857,0.0191657271702368,-0.0131004366812227,16099
2018-02-28,"94533","CA","Vallejo","Solano","Fairfield",137,1948,0.00154241645244216,0.00515995872033024,0.0644808743169399,18092
2018-02-28,"15601","PA","Pittsburgh","Westmoreland","Greensburg",138,956,0.00209643605870021,0.00525762355415352,-0.012396694214876,19320
2018-02-28,"95608","CA","Sacramento","Sacramento","Carmichael",139,1844,0.00217391304347826,0.0187845303867403,0.0796252927400468,18370
2018-02-28,"43055","OH","Columbus","Licking","Newark",140,855,0.00470035252643948,0.0118343195266272,0.0190703218116806,20737
2018-02-28,"43081","OH","Columbus","Franklin","Westerville",141,1500,0.00603621730382294,0.00603621730382294,0.0259917920656635,20728
2018-02-28,"44060","OH","Cleveland","Lake","Mentor",142,1317,-0.00227272727272727,-0.000758725341426404,-0.00678733031674208,24789
2018-02-28,"80013","CO","Denver","Arapahoe","Aurora",143,1894,0.00264690312334569,0.00530785562632696,0.0458310325786858,23726
2018-02-28,"33024","FL","Miami-Fort Lauderdale","Broward","Pembroke Pines",144,1793,0.00167597765363128,0.00504484304932735,0.0275071633237822,25540
2018-02-28,"20906","MD","Washington","Montgomery","Silver Spring",145,1971,-0.00151975683890578,-0.00151975683890578,0.0138888888888889,22463
2018-02-28,"33009","FL","Miami-Fort Lauderdale","Broward","Hallandale",146,1604,0.0069052102950408,0.0113493064312736,-0.00310752019888129,35649
2018-02-28,"90066","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",147,4246,0.00544636514326308,0.0071157495256167,0.0211640211640212,13004
2018-02-28,"43123","OH","Columbus","Franklin","Grove City",148,1386,0.00144508670520231,0.00216919739696312,0.0531914893617021,21877
2018-02-28,"97229","OR","Portland","Washington","Cedar Mill",149,2274,-0.00871839581517001,-0.0352142554094188,-0.0441361916771753,20715
2018-02-28,"76028","TX","Dallas-Fort Worth","Johnson","Burleson",150,1557,0,-0.00638162093171666,0.0270448548812665,21510
2018-02-28,"91709","CA","Riverside","San Bernardino","Chino Hills",151,3035,0.0043017868960953,0.00231175693527081,0.0222297069720445,21205
2018-02-28,"11385","NY","New York","Queens","New York",152,2193,-0.000911161731207289,-0.0165919282511211,-0.0161507402422611,14235
2018-02-28,"85364","AZ","Yuma","Yuma","Yuma",153,880,0.00113765642775882,0.0114942528735632,0.0268378063010502,17689
2018-02-28,"11373","NY","New York","Queens","New York",154,2179,-0.000917010545621275,-0.0193519351935194,-0.014027149321267,12665
2018-02-28,"14850","NY","Ithaca","Tompkins","Ithaca",155,1809,0.0151515151515152,0.0180078784468205,0.122905027932961,12458
2018-02-28,"65807","MO","Springfield","Greene","Springfield",156,823,0.00243605359317905,0.00857843137254902,-0.00723763570566948,16903
2018-02-28,"98012","WA","Seattle","Snohomish","Bothell",157,2337,-0.00213492741246798,-0.00806451612903226,0.0223097112860892,20473
2018-02-28,"77459","TX","Houston","Fort Bend","Missouri City",158,1850,0.00162425554953979,0.00872410032715376,-0.00963597430406852,22569
2018-02-28,"92677","CA","Los Angeles-Long Beach-Anaheim","Orange","Laguna Niguel",159,3330,0.002710027100271,0.002710027100271,0.00452488687782805,24318
2018-02-28,"95823","CA","Sacramento","Sacramento","Sacramento",160,1544,-0.000647249190938511,0.0025974025974026,0.0850316233309909,16523
2018-02-28,"44256","OH","Cleveland","Medina","Medina",161,1546,-0.0115089514066496,-0.0427244582043344,-0.00960922485586163,21336
2018-02-28,"02148","MA","Boston","Middlesex","Malden",162,2215,-0.00135256988277728,-0.0111607142857143,-0.0263736263736264,13808
2018-02-28,"60620","IL","Chicago","Cook","Chicago",163,1365,0.00146735143066764,-0.00219298245614035,0.0148698884758364,16391
2018-02-28,"10028","NY","New York","New York","New York",164,3371,-0.00648393751842028,-0.00969447708578143,-0.0177738927738928,17986
2018-02-28,"27410","NC",,"Guilford","Greensboro",165,1425,-0.00279916025192442,-0.00627615062761506,0.0555555555555556,19349
2018-02-28,"45011","OH","Cincinnati","Butler","Hamilton",166,1506,0.00466977985323549,0.0155091031692515,0.0379048931771192,22399
2018-02-28,"76063","TX","Dallas-Fort Worth","Tarrant","Mansfield",167,1854,-0.00483091787439614,-0.012779552715655,0.00651465798045603,18962
2018-02-28,"33647","FL","Tampa","Hillsborough","Tampa",168,1697,0.00295508274231678,-0.00352319436288902,-0.0179398148148148,21093
2018-02-28,"92804","CA","Los Angeles-Long Beach-Anaheim","Orange","Anaheim",169,2650,0.00189035916824197,0.00416824554755589,0.049089469517023,14537
2018-02-28,"11238","NY","New York","Kings","New York",170,2710,-0.00805270863836018,-0.0227190768121168,-0.00184162062615101,12554
2018-02-28,"60634","IL","Chicago","Cook","Chicago",171,1791,0.00336134453781513,0.00731158605174353,0.0141562853907135,20380
2018-02-28,"08753","NJ","New York","Ocean","Toms River",172,1937,-0.00308800823468863,0.00103359173126615,0.0281316348195329,24423
2018-02-28,"06902","CT","Stamford","Fairfield","Stamford",173,2237,0.00268937696100403,-0.0145374449339207,-0.0123620309050773,15541
2018-02-28,"65203","MO","Columbia","Boone","Columbia",174,1270,-0.00625978090766823,-0.0132090132090132,-0.0230769230769231,19651
2018-02-28,"47906","IN","Lafayette-West Lafayette","Tippecanoe","West Lafayette",175,1303,-0.00306044376434583,-0.000766871165644172,-0.0276119402985075,12810
2018-02-28,"98103","WA","Seattle","King","Seattle",176,2655,-0.00487256371814093,-0.0213785477331368,0.0274767801857585,17641
2018-02-28,"92345","CA","Riverside","San Bernardino","Hesperia",177,1340,0.000746825989544436,0.0075187969924812,0.0651828298887122,21581
2018-02-28,"75228","TX","Dallas-Fort Worth","Dallas","Dallas",178,1429,-0.00139762403913347,0.00989399293286219,0.0712143928035982,15266
2018-02-28,"92126","CA","San Diego","San Diego","San Diego",179,2512,0.000796812749003984,0.00439824070371851,0.0363036303630363,19523
2018-02-28,"90019","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",180,3196,0.00188087774294671,0,-0.0138846035174329,9749
2018-02-28,"43130","OH","Columbus","Fairfield","Lancaster",181,1047,0.000956022944550669,0.0294985250737463,-0.0159774436090226,19283
2018-02-28,"27406","NC",,"Guilford","Greensboro",182,898,0.00111482720178372,-0.00663716814159292,0.0135440180586907,21855
2018-02-28,"60016","IL","Chicago","Cook","Des Plaines",183,1668,0.00240384615384615,0.00846432889963724,0.0283600493218249,22451
2018-02-28,"46307","IN","Chicago","Lake","Crown Point",184,1526,-0.00261437908496732,-0.0129366106080207,0.00328731097961867,29133
2018-02-28,"76244","TX","Dallas-Fort Worth","Tarrant","Fort Worth",185,1766,-0.00450958286358512,-0.0100896860986547,0.0102974828375286,20158
2018-02-28,"28314","NC","Fayetteville","Cumberland","Fayetteville",186,802,0.00375469336670839,0.0100755667506297,-0.0123152709359606,10276
2018-02-28,"27610","NC","Raleigh","Wake","Raleigh",187,1255,0.00319744204636291,0.0120967741935484,0.0270049099836334,21172
2018-02-28,"89121","NV","Las Vegas","Clark","Las Vegas",188,1202,0.00166666666666667,0.00923593618807725,0.0516185476815398,17072
2018-02-28,"29732","SC","Charlotte","York","Rock Hill",189,1330,-0.00672143390589993,-0.0140845070422535,0.0874897792313982,19615
2018-02-28,"75056","TX","Dallas-Fort Worth","Denton","The Colony",190,1776,-0.00056274620146314,0,0.0242214532871972,15971
2018-02-28,"30040","GA","Atlanta","Forsyth","Cumming",191,1682,0.00178677784395473,-0.0005941770647653,0.0193939393939394,19659
2018-02-28,"30188","GA","Atlanta","Cherokee","Woodstock",192,1472,-0.002710027100271,-0.000678886625933469,0.0243562978427279,23114
2018-02-28,"79938","TX","El Paso","El Paso","El Paso",193,1103,0.00181653042688465,0.00455373406193078,0.00181653042688465,20679
2018-02-28,"92336","CA","Riverside","San Bernardino","Fontana",194,2207,0.00455166135639508,0.01099404489235,0.0193995381062356,23473
2018-02-28,"99301","WA","Kennewick","Franklin","Pasco",195,1345,0.00148920327624721,0.00448095593726662,0.0378086419753086,19462
2018-02-28,"20011","DC","Washington","District of Columbia","Washington",196,2622,0.000763358778625954,-0.0090702947845805,0.0170674941815361,17062
2018-02-28,"77095","TX","Houston","Harris","Houston",197,1692,0.00415430267062315,0.00954653937947494,0.00954653937947494,20394
2018-02-28,"91911","CA","San Diego","San Diego","Chula Vista",198,2345,0.000426621160409556,0.00600600600600601,0.0606060606060606,15285
2018-02-28,"77845","TX","College Station","Brazos","College Station",199,1673,0.00904704463208685,0.01578627808136,-0.0256260920209668,18757
2018-02-28,"92503","CA","Riverside","Riverside","Riverside",200,1908,0.00262743037309511,0.00739176346356917,0.0605892162312396,19527
2018-02-28,"94536","CA","San Francisco","Alameda","Fremont",201,3147,0.000317863954227591,0.00222929936305732,0.0267536704730832,19008
2018-02-28,"27587","NC","Raleigh","Wake","Wake Forest",202,1641,0.0012202562538133,0.00428396572827417,0.0346784363177806,22275
2018-02-28,"21740","MD","Hagerstown","Washington","Hagerstown",203,1089,0.000919117647058823,0.00833333333333333,-0.00819672131147541,19870
2018-02-28,"11233","NY","New York","Kings","New York",204,2335,-0.00511291009799744,-0.010593220338983,-0.00383959044368601,10262
2018-02-28,"07302","NJ","New York","Hudson","Jersey City",205,2605,0.00462784419591207,-0.00115030674846626,-0.0268957788569294,17123
2018-02-28,"90280","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","South Gate",206,2300,-0.000868809730668983,0.002615518744551,0.0468821119708694,14310
2018-02-28,"22191","VA","Washington","Prince William","Woodbridge",207,1805,-0.00276243093922652,-0.012582056892779,0.000554323725055432,17422
2018-02-28,"19111","PA","Philadelphia","Philadelphia","Philadelphia",208,1258,0.00239043824701195,-0.00474683544303797,0.0294599018003273,17154
2018-02-28,"89117","NV","Las Vegas","Clark","Las Vegas",209,1452,0.00137931034482759,0.00554016620498615,0.0408602150537634,18754
