"RegionName","City","State","Metro","CountyName","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02"
"10025","New York","NY","New York","New York",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.81286075036075,4.75888324873096,4.74669826153362,4.65393794749403,4.6,4.52546202377571,4.52286282306163,4.59246861924686,4.55516916612331,4.69897209985316,4.62277331470485,4.72946428571429,4.75974025974026,4.75964125560538,4.75715901566983,4.6831955922865,4.75547468221672,4.79166666666667,4.79199946751864,4.7250326675378,4.75926225216817,4.80391814634676,4.88941486610022,4.85538461538462,4.83114968694457,4.90740740740741,4.88888888888889,4.94186046511628,4.93082328068648,4.81611208406305,4.89161168708765,4.94374799099968,4.89161168708765,4.82315112540193,4.83926787039327,4.94672754946728,4.7841230097586,4.94498251134902,4.98307692307692,4.8780487804878,4.88636363636364,4.86238532110092,4.88806127832644,4.84698205749053,4.91978609625668,4.85714285714286,4.86238532110092,4.8780487804878,4.89161168708765,4.97799511002445,4.89795918367347,4.88898766172565,4.69644902634593
"10023","New York","NY","New York","New York",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.02233238789679,5.15151515151515,5.21770796770797,5.22692307692308,5.27518248507044,5.21703296703297,5.2770635986897,5.33333333333333,5.5,5.43041891647882,5.46099290780142,5.49080254500268,5.48870956068611,5.42379598544818,5.42998897464168,5.44130248500428,5.38279458588294,5.37249283667622,5.41760299625468,5.47022248129797,5.49725274725275,5.52930056710775,5.49450549450549,5.44668270667233,5.46099290780142,5.56328233657858,5.54607508532423,5.49450549450549,5.49450549450549,5.49480712166172,5.46099290780142,5.43478260869565,5.43916549789621,5.41760299625468,5.33854166666667,5.32994923857868,5.31163823061229,5.2363523573201,4.99944874535406,5.39522977022977,5.38461538461539,5.36045531922211,5.46099290780142,5.43830969484865,5.4001554001554,5.41150420083004,5.37636761487965,5.34402852049911,5.36911072366086,5.33333333333333,5.26995450785773,5.36185383244207,5.12261146496815
"77494","Cinco Ranch","TX","Houston","Fort Bend",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.934861278648975,0.94859241126071,0.914634146341463,0.904045773725876,0.934420659191301,1.0043431053203,0.981405939739273,0.915805463232239,0.921052631578947,0.927248677248677,0.915196942836791,0.918196994991653,0.919455682236116,0.922300354892279,0.924528301886792,0.940017905102954,0.927318295739348,0.914703912456163,0.915431560592851,0.892857142857143,0.882696148329748,0.906816760475297,0.910121414250275,0.90493387675942,0.91055547902221,0.920598388952819,0.909810126582278,0.923443550789395,0.927991886409736,0.908464713828929,0.897959183673469,0.894160583941606,0.900558071141,0.903901046622265,0.889369913973495,0.886894093699326,0.874232097016907,0.87615003259175,0.882352941176471,0.891288779652732,0.877706260971328,0.860412628894091,0.832551594746717,0.814219788210597,0.842572062084257,0.828799089384759,0.83011909092934,0.842234779438571,0.845819236346061,0.844414944364788,0.860338399770576,0.87539148134241,0.859875970478614,0.8501604281522,0.858556002835403,0.866384289564883,0.889135871075299,0.895319253879709,0.883962413923121,0.879404617253949
"75070","McKinney","TX","Dallas-Fort Worth","Collin",4,,,,,,,,,,,,,0.72716695753345,0.709923664122137,0.725013141097845,0.725452949776018,0.71587615748922,0.732951773926051,0.712442532295473,0.695915182459799,0.703564727954972,0.728841660595252,0.724227925184863,0.724227925184863,0.739909444660583,0.731765834932822,0.735497294039852,0.751005151711228,0.755825131536923,0.751519027822194,0.751541014698909,0.747384155455904,0.735621934908605,0.734629895318561,0.738688827331487,0.766047332581359,0.777331995987964,0.785193494111049,0.809497921673831,0.800854244527496,0.786463298379409,0.791676975094838,0.810680915588249,0.802139037433155,0.791336382849367,0.78673835125448,0.794706244060596,0.799899699097292,0.802903634850564,0.803310613437196,0.805563231095146,0.815620365793376,0.825668296678788,0.828278114792347,0.825785828449654,0.825996892801657,0.813988543864938,0.80699431250814,0.825513357499459,0.836820033703576,0.840571588680303,0.828850855745721,0.837476693598508,0.847679504437676,0.85742153797484,0.853056018799362,0.854368932038835,0.849984816276951,0.836202656173143,0.830686537991693,0.837220149253731,0.840571588680303,0.852318958502848,0.870483267360958,0.865725917664976,0.876777251184834,0.884665792922674,0.89058524173028,0.842911932389061,0.889433794025858,0.85394862036156,0.87036188731104,0.859188739911197,0.85972850678733,0.854994719662058,0.883235985812322,0.900755551739638,0.90584129778672,0.901146914254506,0.896495517522412,0.879133033083163,0.877518350773075,0.874383858285604,0.88539104771274,0.884174396691364,0.88999644001424,0.886757136172204
"60614","Chicago","IL","Chicago","Cook",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.11818181818182,2.2,2.26708333333333,2.22922778578887,2.21452190343593,2.12909729448491,2.11063573581716,2.0989868291402,2.02941176470588,2.14285714285714,2.16666666666667,2.22316145393068,2.21928103914016,2.25480769230769,2.24003735305966,2.16866111689213,2.17065556711759,2.21881476951853,2.26151301749893,2.21323550990462,2.23697270471464,2.21330486489638,2.13283304966734,2.16073369565217,2.16666666666667,2.125,2.12774633821571,2.13068181818182,2.22316145393068,2.11064235149897,2.17352941176471,2.14285714285714,2.26923076923077,2.10377358490566,2.23842105263158,2.25641025641026,2.25845665961945,2.15151515151515,2.25,2.14285714285714,2.16,2.19444444444444,2.27857142857143,2.22222222222222,2.31041666666667,2.30833333333333,2.28214285714286,2.20941402497598,2.16666666666667,2.11757247277609,2.10634920634921,2.12916666666667,2.21434737569061,2.24940805051302,2.28125
"79936","El Paso","TX","El Paso","El Paso",6,,,,,,,,,,,,,,,0.726010101010101,0.732998312785547,0.752314814814815,0.72463768115942,0.749625187406297,0.745232773132434,0.753039375793867,0.76404131446629,0.776273885350318,0.764006791171477,0.754716981132076,0.753588516746411,0.749785775492716,0.756143667296786,0.756227758007117,0.75,0.769769069279216,0.767918088737201,0.755850727387729,0.737031094173951,0.734627878112622,0.732705812493047,0.738488271068636,0.73977736060992,0.745029300063584,0.752450280711771,0.755718954248366,0.758346827049117,0.749211356466877,0.741839762611276,0.738448844884488,0.741029641185647,0.745682888540031,0.739040421726086,0.729613733905579,0.735144916149361,0.735608055219526,0.743107565396722,0.742971887550201,0.742115027829313,0.731146547709178,0.746875,0.724967754384896,0.715726707796853,0.724672926182823,0.724231993471754,0.73563266509153,0.753787878787879,0.75032637075718,0.745682888540031,0.749472485178151,0.745358000561406,0.743230967902439,0.74576169670834,0.749803150587309,0.74619009447105,0.744916202476223,0.748194014447884,0.744749798653639,0.748299319727891,0.761097870701381,0.755537214769311,0.744995559856706,0.736313884696691,0.736336573055445,0.750220653133274,0.710545998504114,0.735849056603774,0.750412138357419,0.719778886485996,0.74704520814904,0.746342102336254,0.746905691600596,0.745762711864407,0.71685878962536,0.731995277449823,0.745722800202219,0.751161131164908,0.745884773662551,0.751201923076923,0.756333258011242,0.754931268242162,0.747293384877343
"77084","Houston","TX","Houston","Harris",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.918635170603675,0.801060718328926,0.722687969036529,0.727617842454919,0.737573505072337,0.736648250460405,0.739476678043231,0.729483282674772,0.737093199492664,0.778097982708934,0.788949238720465,0.783072129845835,0.771461716937355,0.766606305151997,0.768492543924406,0.770369382962551,0.76939562794685,0.775075987841945,0.772781097396592,0.773718924403856,0.779154127095685,0.788417431192661,0.786926302559978,0.790273556231003,0.807840646776111,0.791602439514778,0.786278081360049,0.782254607801114,0.79764306676449,0.795334040296925,0.782957233037698,0.775826868109432,0.780747735242548,0.772849462365591,0.771963824289406,0.788378945429911,0.802747612331994,0.792063079629037,0.817720171854265,0.802752293577982,0.78759027622664,0.785705529424258,0.784879148240032,0.801271139880818,0.796930342384888,0.795454545454545,0.797837164974521,0.806858105323403,0.808314087759815,0.815850815850816,0.802888700084962,0.809299587992937,0.827070159132761,0.834617317448971,0.823691460055096
"77449","Houston","TX","Houston","Harris",8,,,,,,,,,,,,0.643086816720257,0.681942171303873,0.704887218045113,0.660772361136767,0.678969688593396,0.708128078817734,0.714285714285714,0.708128078817734,0.700218839092689,0.68358724875176,0.688706540814875,0.701065619742008,0.690184049079755,0.702143385070214,0.725917845798042,0.697696982817797,0.6874432906543,0.717761557177616,0.714285714285714,0.698312371133711,0.685684147076552,0.727574750830565,0.700190961171228,0.71720620777584,0.721784776902887,0.776892430278884,0.740835415317233,0.742036308280296,0.736881692359049,0.741070251746408,0.766189879467293,0.756549265952496,0.733007552199023,0.713350535428861,0.714540448232051,0.722492290560219,0.722492290560219,0.734053552534676,0.734338412241271,0.743541294982617,0.766650694777192,0.789108166796505,0.784698381559588,0.768263373888574,0.769467148177482,0.792368908643575,0.781889519293195,0.795513823682838,0.795513823682838,0.798568454818455,0.795396727131311,0.795513823682838,0.80222739146312,0.809420682187331,0.817160367722165,0.811313999283924,0.79582875960483,0.784433195850519,0.79247238178044,0.807626636311895,0.806892778993435,0.814026299311209,0.822336431142969,0.806577341497801,0.826617099761266,0.80546265328874,0.784963259868489,0.805047754167043,0.795671291643834,0.818419015588298,0.803471692789198,0.793864370290635,0.798001256947305,0.798397040690506,0.800735893601648,0.828933485831826,0.840579710144927,0.830985915492958,0.830367734282325,0.820092260379293,0.821325648414986,0.815981992121553,0.834245076586433,0.820870535714286,0.814083722964666,0.835189309576837
"94109","San Francisco","CA","San Francisco","San Francisco",9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.53497969811357,3.65648418491484,3.34839541587485,3.39132867758976,3.75770705804263,3.71553635091375,3.74762808349146,3.68999582289056,4.19865107846852,4.15863572817895,4.30543305506284,4.14814814814815,4.10390189783779,4.19865107846852,4.06081156232719,3.91687461910351,3.63636363636364,3.76275510204082,3.90702274975272,3.80952380952381,3.77681992337165,3.67016205910391,3.99249851455734,3.9572192513369,4.03846153846154,4.18181818181818,4.40545276375233,4.26666666666667,4.18624161073826,4.16666666666667,4.38228498074454,4.6516393442623,4.5489573950792,4.69798657718121,4.55704697986577,4.68503072870939,4.91636771300448,5.21428571428571,4.97000856898029,5.09156219185801,4.80360122358176,4.59016393442623,5,4.79427695816407,4.83450292397661,4.875,4.56833240713034,4.55752901479477,4.56423777564717,4.45494999950446,4.57142857142857,4.53636363636364,4.5958795562599,4.66435338180216,4.97711670480549,4.71435047273669,4.5496679316888,4.56869009584665,4.49056432130836,4.45722501797268,4.30555555555556,4.60568980748328,4.5,4.39393939393939,4.35631594372802,4.45075757575758,4.38502673796791,4.42868434756733
"10016","New York","NY","New York","New York",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.86308931318433,4.823182028717,4.82991946778711,4.84897518878101,4.83645541549953,4.81982074791388,4.76900149031297,4.85270790327786,4.88202764976959,4.96503496503496,4.98338870431894,4.95756710039852,4.92015503875969,4.93027359781122,4.97351383166569,4.98620267184548,5.01002004008016,5,4.97835497835498,5.05952380952381,5.03828740798645,5.07955936352509,5.11140235910878,5.07549560390335,5.00779088767078,5.032021957914,5.00779088767078,5.04968982332473,5.07198443579767,5.07198443579767,5.10160406575081,5.05181347150259,5.0027808676307,5.07824027991434,5,5,4.97494333724111,4.96870109546166,4.96431732325958,5.02620545073375,5.09939498703544,5.1006711409396,5.09666080843585,5.10300829716815,5.07011866235167,5.01002004008016,5.05231037489102,5.01942291731787,5.01002004008016,4.95049504950495,4.94296577946768,4.95495495495495,4.87209302325581
