"RegionName","City","State","Metro","CountyName","SizeRank","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02"
"21208","Pikesville","MD","Baltimore","Baltimore",805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.16454689984102,1.21124828532236,1.151598234224,1.28374847316902,1.26510305614783,1.29332419534978,1.23722842043453,1.23387978142076,1.21870967741935,1.17986111111111,1.17755102040816,1.14907258064516,1.18251503619218,1.2202538087211
"60074","Palatine","IL","Chicago","Cook",806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.23461968680089,1.17431021625652,1.16915548098434,1.2,1.17847688292319,1.14466815809098,1.187139408925,1.19444444444444,1.19590643274854,1.22222222222222,1.22222222222222,1.21666666666667,1.1558538404176
"02128","Boston","MA","Boston","Suffolk",807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.11764705882353,2.02040816326531,2,2,2,2.09429824561404,2.11111111111111,2.12132352941176,2.1055900621118,2.08143418467584,2.06185567010309,2.10519480519481,2.125,2.125,2.18681318681319,2.2,2.22222222222222,2.23874345549738,2.27272727272727,2.25806451612903,2.25,2.205216622458,2.21413006314905,2.30952380952381,2.35926628716003,2.10084033613445,2.14285714285714,2.24374609130707,2.4,2.49446902654867,2.49446902654867,2.4375,2.5,2.4,2.3287269681742,2.32412060301508,2.4,2.52452830188679,2.48123567608862
"11103","New York","NY","New York","Queens",808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.49583333333333,2.5,2.55555555555556,2.83333333333333,2.7027027027027,2.65,2.6,2.66666666666667,2.74330357142857,2.66666666666667,2.67424242424242,2.68181818181818,2.55555555555556,2.44948979591837,2.45,2.52631578947368,2.52631578947368,2.51315789473684,2.51315789473684
"80247","Denver","CO","Denver","Denver",809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.992720052945069,1.03301886792453,1.03107420034166,1.04347826086957,1.04347826086957,1.05514316012725,1.18865030674847,1.18865030674847,1.18636363636364,1.20904836193448,1.25643349948918,1.25,1.24303328544427,1.24097548152138,1.23890339425587,1.29685795543089,1.29780272009359,1.31081081081081,1.33266533066132,1.4336917562724,1.46396396396396,1.46291768541157,1.46291768541157,1.39735074057108,1.38888888888889,1.37535816618911,1.37130801687764,1.35067567567568,1.35744192250148,1.38844609576317,1.39175326084336,1.41693512456018,1.39364303178484,1.38801261829653,1.39357429718876,1.40994295028525,1.43508994506894,1.38996211256334,1.20182648401826,1.27579276894884,1.34938721201989,1.37586206896552,1.37647345299859,1.37853107344633,1.39106327462492,1.39042357274401,1.38347260909935,1.40540540540541,1.38888888888889,1.36888454011742,1.36870997255261,1.37145471180238,1.38356164383562
"75081","Richardson","TX","Dallas-Fort Worth","Dallas",810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.41606605905845,1.26701570680628,1.37218045112782,1.49892288157982,1.44315789473684,1.44151565074135,1.50682160107689,1.50346573199814,1.50593607305936,1.44151565074135,1.44991212653779,1.42581888246628,1.31205054955696,1.25767977093216
"11367","New York","NY","New York","Queens",811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.23529411764706,2.375,2.31801470588235,2.19298245614035,2.11111111111111,2.27777777777778,2.3125,2.27777777777778,2.32843137254902,2.30330882352941,2.35294117647059,2.42424242424242,2.417
"33135","Miami","FL","Miami-Fort Lauderdale","Miami-Dade",812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.92307692307692,1.93433232134733,1.96261682242991,1.88689809630459,1.82823129251701,1.94029850746269,1.91754554170662,2,2,2.09447836771167,2.00617283950617,2.00617283950617,2.02312138728324,2.16346153846154
"46260","Indianapolis","IN","Indianapolis","Marion",813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.732536858254752,0.7352,0.743611419658261,0.7575,0.795717592592593,0.792554945054945,0.782974742750234,0.770462555066079,0.740907049842838,0.79010989010989,0.721234798877456,0.720301584798549,0.717272727272727,0.723386184210526,0.746315789473684,0.71655303030303,0.704529505582137,0.708874458874459,0.742053524921419,0.80375,0.790833333333333,0.790833333333333,0.798947368421053,0.782945736434108,0.815625,0.81953125,0.78125,0.77825427053652,0.78521038961039,0.779220779220779,0.7768571643686,0.832414553472988
"37214","Nashville","TN","Nashville","Davidson",814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.992735760713892,1.10494652406417,1.14285714285714,1.18316803465572,1.19098639455782,1.17726407109606,1.19768477292965,1.16,1.16374570158985,1.15648445873526,1.10356536502547,1.07737615594183,1.12036138733932,1.19864341085271
