"RegionName","City","State","Metro","CountyName","SizeRank","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02"
"60657","Chicago","IL","Chicago","Cook",1,,,,,,,,,,,1.42949134199134,1.37912425412425,1.37362637362637,1.37837837837838,1.39009661835749,1.3833454773227,1.39208074534161,1.4,1.39285714285714,1.4186217534797,1.44303797468354,1.43398268398268,1.48729086229086,1.48729086229086,1.48809523809524,1.48648648648649,1.47222222222222,1.52777777777778,1.5,1.54166666666667,1.54220779220779,1.53055555555556,1.53645833333333,1.53333333333333,1.5,1.5275,1.453125,1.48809523809524,1.52254572601717,1.55119549929677,1.58529411764706,1.57790394638868,1.58227848101266,1.62407855797686,1.61565049226442,1.58154008438819,1.57974683544304,1.65487861811391,1.66333333333333,1.6969696969697,1.7,1.67857142857143,1.6,1.58434959349594,1.57974683544304,1.53712121212121,1.55172413793103,1.53333333333333,1.57974683544304,1.58333333333333,1.5,1.62927150671308,1.68181818181818,1.71052631578947,1.6969696969697,1.63809523809524,1.58955792682927,1.57974683544304,1.58333333333333,1.58333333333333,1.59375,1.63157894736842,1.59216485507246,1.6,1.65,1.81306818181818,1.70714285714286,1.69409314090165,1.6304347826087,1.62134502923977,1.61111111111111,1.60555555555556,1.58730158730159,1.65,1.74642857142857,1.79166666666667,1.734375,1.8125,1.77777777777778,1.69966666666667,1.6234375,1.61538461538462,1.62840909090909,1.67436341161928,1.746875,1.74166666666667
"77494","Cinco Ranch","TX","Houston","Fort Bend",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.94274810517185,0.976403580146461,1.02814814814815,0.956632653061224,0.973186379611414,0.934447589060844,1.03112472730423,0.973549461971142,1.00814814814815,0.996583143507973,0.997425997425997,1.05509964830012,1.05509964830012,1.07764009099169,1.07350237424441,1.04372373019403,1.0590015128593,1.16037797684073,1.08332520127146,1.06255700915895,1.04372610451891,0.991571641051066,0.98915100534781,0.973015049299429,0.975059176656946,0.982142857142857,0.95,0.923323966278603,0.937740160087019,0.946173924115101,0.959401481670134,0.966562173458725,0.981415494148596,0.989681542007123,0.997229916897507,0.996328682098908,1.00071678002746,1.00525325650237,0.982788394047248,0.9842091426131,0.969962214382945,0.955351280367695,0.960658737419945,0.99906596259804,1.00895167540161,0.996583143507973,0.991407799074686,0.98265020539323,0.956860201102822,0.923517169614984,0.947867298578199,0.946151021773798,0.94739336492891,0.967652974348168,0.96513610447711,0.952174898518473,0.919906093297421,0.972461273666093,0.996280552603613,1.00354191263282,0.980819529206626,0.979431929480901,1.02379634753735,1.05633802816901,1.04512276045123,1.05566262022261,1.04910775704238
"75070","McKinney","TX","Dallas-Fort Worth","Collin",3,,,,,,,,,,,,0.763874814056401,0.761781722181655,0.798850690682813,0.777856119764638,0.777520250243229,0.760135135135135,0.756186984417965,0.752688172043011,0.774839555990139,0.841375150784077,0.805478235651137,0.821256038647343,0.842477113448999,0.824167872648336,0.872984072264543,0.851703406813627,0.833086240492916,0.820345096772457,0.833131558697672,0.892185238784371,0.918598078010175,0.919681620839363,0.935323383084577,0.972858221876402,0.93342981186686,0.935600578871201,0.935673028050697,0.918196994991653,0.923384410393071,0.924232936756418,0.891503981505266,0.867156585641605,0.862628447809627,0.872927898422935,0.870386518924502,0.872334192708244,0.868334957452987,0.874771783998097,0.876048360231062,0.894993164730007,0.891861761426979,0.890914699483716,0.909661229611041,0.901532406024461,0.890965918139831,0.898715729019174,0.902132312739202,0.894058295964126,0.920086410999573,0.904413625972333,0.91324200913242,0.934780833037466,0.939026519216822,0.935025024794552,0.934023765599733,0.933208489388265,0.897714907508161,0.914887788644941,0.93371757925072,0.936407366684992,0.931098696461825,0.937062657895094,0.945049739459972,0.939853672657325,0.951456226574186,0.956840390879479,0.956227815428773,0.989583333333333,1.01036269430052,0.928454396504642,0.926470588235294,0.949868073878628,0.95747459209282,0.976962170680903,0.985844287158746,1.01735487731897,0.990396158463385,0.997058823529412,0.981470758540822,1.01010101010101,1.03465122335066,0.997058823529412,0.996694068293285,0.986152327386449,0.993707393812271
"60614","Chicago","IL","Chicago","Cook",4,,,,,,,,,,,1.489375,1.43303571428571,1.44345238095238,1.47058823529412,1.42261904761905,1.5,1.66666666666667,1.64434523809524,1.6,1.6,1.62997076023392,1.61608187134503,1.71008403361345,1.59545454545455,1.65453296703297,1.67948717948718,1.65750915750916,1.8321509009009,1.78333333333333,1.80625,1.66666666666667,1.68489583333333,1.66666666666667,1.74875,1.76666666666667,1.828125,1.59259259259259,1.78571428571429,1.73333333333333,1.80384615384615,1.8125,1.82142857142857,1.76602564102564,1.73214285714286,1.65,1.68846153846154,1.7,1.73363636363636,1.75,1.74,1.84375,1.82916666666667,1.81842948717949,1.78376623376623,1.82916666666667,1.66666666666667,1.66666666666667,1.71122994652406,1.71122994652406,1.71122994652406,1.68846153846154,1.88562091503268,1.8,1.87867647058824,1.80384615384615,1.75378787878788,1.7715811965812,1.91666666666667,1.86666666666667,1.84183114035088,1.94435897435897,1.875,1.875,1.88235294117647,1.99545454545455,2,2,1.94871794871795,1.83125,1.91111111111111,1.93333333333333,1.71282051282051,1.87327011917515,1.93375,1.92592592592593,2,2.02935857246202,1.99666666666667,1.96428571428571,1.96428571428571,1.86341807909605,1.84793956043956,1.86016949152542,1.92,1.93069306930693,1.9375
"79936","El Paso","TX","El Paso","El Paso",5,,,,,,,,,,,,,,,0.741608118657299,0.774877650897227,0.751510574018127,0.769769069279216,0.754962156904465,0.768320793081154,0.77987914838231,0.793923661759247,0.773014757554462,0.762873490146217,0.768292682926829,0.783066032431238,0.778691113176392,0.784077201447527,0.783245754225999,0.788781770376862,0.786308973172988,0.767857142857143,0.75821398483572,0.740055504162812,0.745413824349045,0.74719800747198,0.745975772628225,0.748683220466516,0.751861481699329,0.752212389380531,0.757575757575758,0.758595571095571,0.744558991981672,0.742569798646797,0.745682888540031,0.745712155108128,0.740452515296874,0.735430157261795,0.735932132894463,0.736434108527132,0.753217691285013,0.744558991981672,0.753148119995946,0.749095624872022,0.777777777777778,0.771998872964616,0.750441696113074,0.745,0.735430157261795,0.753918230891915,0.758293838862559,0.753486986213117,0.746527777777778,0.763482781026641,0.748847926267281,0.749840459476707,0.756079027355623,0.769792209973568,0.755762633846469,0.756914696705273,0.754680471990186,0.744897959183674,0.752684861323218,0.770735524256651,0.76955074875208,0.756838278640204,0.764317726363317,0.740302968403791,0.741839762611276,0.77440957249336,0.726158679283679,0.773615635179153,0.748403591022201,0.755017524962757,0.75642965204236,0.77072953558637,0.763613403058024,0.717109452201489,0.73633298995047,0.734658599827139,0.745722800202219,0.750411880587147,0.75515739435018,0.762955854126679,0.762170007013983,0.758620689655172
"77084","Houston","TX","Houston","Harris",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.867993788533902,0.830324020651866,0.813820103086442,0.797539680995679,0.806919185915977,0.802512212142359,0.784799437925861,0.78176886084216,0.781538573443486,0.784254593071704,0.782895915972581,0.788783186955281,0.803402646502836,0.797167933765872,0.795209899450182,0.811688311688312,0.80824008138352,0.820568927789934,0.828729281767956,0.825991189427313,0.816807551925432,0.807381776239908,0.808913308913309,0.808913308913309,0.806135770234987,0.816832320017733,0.815092330123976,0.797448165869219,0.794726114003222,0.827651009507877,0.826140567200986,0.819019052926414,0.831342017371532,0.820311533173879,0.802615933412604,0.82210527436824,0.830188679245283,0.822784810126582,0.818729463307777,0.828937206185266,0.819155639571519,0.84543793825251,0.844806007509387,0.844806007509387,0.850995504174695,0.842889952597106,0.852757248436612,0.856072766185126,0.847457627118644
"60640","Chicago","IL","Chicago","Cook",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.25978260869565,1.3461038961039,1.36666666666667,1.375,1.278125,1.275,1.26424501424501,1.23529411764706,1.19,1.21091545399214,1.23529411764706,1.18842665855143,1.3,1.36397058823529,1.31319763624425,1.29545454545455,1.25,1.21212121212121,1.21029411764706,1.23333333333333,1.25,1.25925925925926,1.20789473684211,1.34143518518519,1.39583333333333,1.37980769230769,1.41666666666667,1.42857142857143,1.39595734126984,1.38461538461538,1.36939102564103,1.33166666666667,1.36939102564103,1.33333333333333,1.42833333333333,1.54166666666667,1.5,1.46666666666667,1.45,1.39833333333333,1.45090909090909,1.40625,1.51666666666667,1.38888888888889,1.5497542997543,1.61538461538462,1.53333333333333,1.62162162162162,1.61081081081081,1.46666666666667,1.5,1.49791666666667,1.39379518385604,1.375,1.35416666666667,1.3147619047619,1.36111111111111,1.4371408045977
"77449","Houston","TX","Houston","Harris",8,,,,,,,,,,,,,,,0.730121233731503,0.759668508287293,0.761778698588091,0.733048259010385,0.741748148471489,0.729208321608239,0.763358778625954,0.746268656716418,0.733063700707786,0.747160789001793,0.782816977077364,0.755287009063444,0.749664270925681,0.752795418999709,0.752351097178683,0.745762711864407,0.738636363636364,0.746697546749014,0.750972762645914,0.737100737100737,0.749318801089918,0.772629081918106,0.773963730569948,0.789243518371677,0.784632034632035,0.795107033639144,0.78984413119566,0.795107033639144,0.804596642348118,0.798525798525799,0.791740083033698,0.78125,0.798904401359651,0.80058631929468,0.8,0.803212851405622,0.813092889060667,0.826901874310915,0.820920109422735,0.819672131147541,0.83278026049905,0.830050647158132,0.827266710787558,0.837893296853625,0.84411930219471,0.836731056786174,0.84411930219471,0.852842809364548,0.84411930219471,0.850885662117653,0.847921225382932,0.84411930219471,0.846774193548387,0.843005456679674,0.843279083785413,0.84411930219471,0.839266214057818,0.834028356964137,0.850694444444444,0.83446251129178,0.868944099378882,0.857632933104631,0.830050647158132,0.867224880382775,0.86416912125675,0.874485596707819,0.880447585394582,0.822479013477201,0.861700334927222,0.872053872053872,0.862913096695226,0.871904267746649,0.89527027027027,0.886148868255862,0.870536698811123,0.866531787084933,0.876840696117805,0.861608398827962,0.888888888888889,0.893427294289363,0.864358974358974,0.886702839727705
"10016","New York","NY","New York","New York",9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.87146317829457,4.86976744186047,4.87209302325581,4.72222222222222,4.75187265917603,4.76078431372549,4.78483968987178,4.80889506601807,4.8189573369306,4.78038386259705,4.78038386259705,4.74635163307853,4.75187265917603,4.87209302325581,4.78038386259705,4.71882799045231,4.66469770674079,4.67338429464906,4.69130434782609,4.75187265917603,4.88049095607235,4.68299711815562,4.6875,4.66469770674079,4.65601111883252,4.61094127111826,4.71882799045231,4.68234432123757,4.74635163307853,4.67338429464906,4.67338429464906,4.74635163307853,4.87209302325581,4.87209302325581,4.95848851895563,4.96825396825397,4.94980392156863,5.05211952744962,4.87209302325581,4.79357796779164,4.87209302325581,4.85271317829457,4.84049404463694,4.68234432123757,4.80077519379845
"11235","New York","NY","New York","Kings",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.82142857142857,1.83333333333333,1.81818181818182,1.81818181818182,1.95643939393939,2.08012820512821,2.13657407407407,2.37037037037037,2.44667832167832,2.23356732610083,2.15277777777778,2.4,2.09090909090909,2
